TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
AAXJ,,84.93,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,83.96,77.56,,Not Found!,
AAWW,Atlas Air Worldwide Holdings,81.68,479.86807407407406,15.917,10.00,5.874976421083178,0.97045285,1.75 , 4.38 Bil ,4378097664,$346,152069504,750161024,-1673127808,25.845,"$3,642",2704971008,1.6264436479490245,1.618677817602549,81.29,50.22,0.1604, 4.13 ,5.022
ABCB,Ameris Bancorp,51.88,163.75333333333333,6.09,8.00,3.156386533024929,1.3005023,, 3.99 Bil ,920848832,$706,None,3324837888,-378362624,47.834,"$19,050",556177984,2.212366737739872,2.2017057569296377,51.63,23.45,0.038,Not Found!,None
ABCL,AbCellera Biologics Inc.,20.04,-93.91751111111111,0.74,-86.38,-4.686502550454646,4.9227247,18.21 , 4.03 Bil ,4036032768,$,174090608,792571008,-4001138048,2.844,$175.0,34897000,1.3811164713990352,1.1556650585802895,16.7687,14.51,0.0783, 23.79 ,12.531
ABCM,Abcam plc,20.27,undefined,0.097,N/A,undefined,7.205987,37.22 , 4.41 Bil ,4464364032,$17.8,15400000,219900000,-4365611424,0.972,$266.2,110500000,1.1826137689614935,1.161026837806301,19.9,17.14,None, 69.92 ,73.186
ABGI,ABG Acquisition Corp. I,9.74,undefined,-0.099,,undefined,37.548264,N/A , - ,187305536,$,None,703509,-187306027,0.036,$0.00,0,1.0135275754422477,1.0114464099895943,9.72,9.61,0.0004,Not Found!,None
ABIO,"ARCA biopharma, Inc.",2.96,undefined,-1.52,N/A,undefined,0.6991525,N/A ," -19,964,000.00 ",-19876876,$-13.98,-8454625,63197000,20399004,4.386,$4.13,522000,1.088235294117647,1.0661764705882353,2.9,2.72,0.027, 1.25 ,1.239
ABMD,"ABIOMED, Inc.",325.52,102.12637925925927,3.382,10.03,0.3137330402410275,11.221281,60.76 , 14.15 Bil ,14155417600,$247.7,180856000,523031008,-14149748256,11.526,$150.9,5658000,1.341078564660322,1.3100564413133935,317.99,242.73,0.0211, 49.26 ,48.838
ABNB,"Airbnb, Inc.",167.75,-1908.4970666666668,-10.764,100.30,-11.377031693989071,31.55965,4.46 , 103.78 Bil ,102185607168,"$1,451",None,7427938816,-98026841600,11.991,"$12,092",2443749120,1.3806584362139918,1.387263374485597,168.5525,121.5,0.0436, -24.59 ,-36.045
ABST,Absolute Software Corporation,10.99,undefined,0.07,N/A,undefined,20.917604,1.40 , 417.89 Mil ,424400960,$44.0,53798376,140526000,-412533072,2.838,$206.2,11868000,1.1741452991452992,1.169871794871795,10.95,9.36,None, 38.13 ,49.481
ABOS,"Acumen Pharmaceuticals, Inc.",14.86,-14343.20408888889,-216.786,32.10,-965.2223478390908,None,-3.14 , 549.14 Mil ,723639680,$0.00,None,68812000,-549135904,1.7,$179.02,0,1.0652329749103944,1.0143369175627241,14.15,13.95,0.0047999998, -75.91 ,None
ABEO,Abeona Therapeutics Inc.,1.12,undefined,-0.577,N/A,undefined,1.3253013,-5.83 , 41.99 Mil ,41990716,$-38.19,-15419375,77559000,-33790704,0.766,$46.59,8200000,1.1313131313131315,1.090909090909091,1.08,0.99,0.0372, -0.95 ,-0.919
ABSI,Absci Corporation,11.63,-173.04157037037038,-4.406,15.60,-14.878896850418776,None,2.00 , 1.38 Bil ,1382107776,$0.00,None,99450000,-1050110448,1.074,$219.96,170620000,1.142997542997543,1.0918918918918918,11.11,10.175,0.028499998, -25.54 ,-42.425
ABTX,"Allegiance Bancshares, Inc.",38.15,undefined,3.579,N/A,undefined,1.0029967,, 328.86 Mil ,339752640,$75.6,None,711284992,-80326592,35.186,"$5,719.5",259428000,1.5787295675563833,1.5803848541278709,38.19,24.165,0.0150999995,Not Found!,None
ABVC,"ABVC Biopharma, Inc.",2.31,undefined,-0.447,N/A,undefined,37.833332,-4.01 , 65.86 Mil ,59571024,$-5.66,-3867207,924841,-59642391,0.038,$8.43,6497289,1.1846153846153846,1.1570769230769231,2.2563,1.95,0.0152, -6.44 ,-6.332
ACAH,Atlantic Coastal Acquisition Co,9.69,undefined,None,,undefined,84.913795,, 424.50 Mil ,424498848,$,None,282415,-417598929,0.007,$28.60,0,1.0083246618106139,1.0104058272632677,9.71,9.61,None, -219.83 ,None
ACAHU,,9.88,,Unexpected error:<class 'TypeError'>,,,85.43104,N/A , - ,,$,None,282415,,,$28.60,0,,,9.9,9.8,, -219.83 ,
ABUS,Arbutus Biopharma Corporation,4.29,undefined,-0.945,N/A,undefined,None,-4.82 , 504.75 Mil ,504749088,$-59.81,-34567752,78379000,-346030952,0.79,$34.55,2832000,1.765432098765432,1.670781893004115,4.06,2.43,0.0461, -7.61 ,-8.023
ACAD,ACADIA Pharmaceuticals Inc.,16.61,-89.58644444444445,-1.641,25.00,-5.393524650478294,4.9701447,6.87 , 2.32 Bil ,2317781504,$-140.6,-63019752,556918016,-2251121664,3.467,$159.6,66655000,1.059311224489796,1.056766581632653,16.5701,15.68,0.0708, -8.91 ,-11.177
ACAHW,,,,Key Error,,,,N/A , - ,,$,,,,,$28.60,,,,,,, -219.83 ,
ACBAW,,,,Key Error,,,,N/A , - ,,$,,,,,$3.43,,,,,,, -173.5 ,
ACBAU,,10.6,,Unexpected error:<class 'TypeError'>,,,12.711864,N/A , - ,,$,None,812369,,,$3.43,327839,,,10.6,10.02,, -173.5 ,
ACBA,Ace Global Business Acquisition,10.16,undefined,-0.095,,undefined,12.300242,, 60.03 Mil ,61024112,$,None,812369,-60696271,0.134,$3.43,327839,1.0474226804123712,1.0360824742268042,10.05,9.7,None, -173.5 ,None
ACB,Aurora Cannabis Inc.,6.92,undefined,-3.233,N/A,undefined,0.6881804,-0.94 , 1.38 Bil ,1377031936,$-203.5,-186061744,425208000,-977481536,2.146,$464.0,399550016,1.8652291105121295,1.8369272237196768,6.815,3.71,None, -3.27 ,-7.121
ACBI,"Atlantic Capital Bancshares, In",26.49,90.81844444444447,2.103,18.00,3.4284048487899006,1.5734668,," 514,000.00 ",-10589643,$115.6,None,644316032,89028992,31.735,"$3,427.3",95901000,2.1874483897605286,2.18579686209744,26.47,12.11,0.0298,Not Found!,None
ACCD,"Accolade, Inc.",42.17,-25.154311111111117,-2.031,-0.90,-0.5964977735620374,5.7433066,3.36 , 2.67 Bil ,2674616064,$-47.1,71904376,425505984,-2395180096,6.44,$454.4,279433984,1.2829327654396108,1.2561606327958625,41.29,32.87,0.0499, -39.7 ,-50.36
ACER,Acer Therapeutics Inc.,2.55,undefined,-1.289,N/A,undefined,4.714549,-4.25 , 31.24 Mil ,14747525,$0.90,11509127,22128332,-14505780,1.546,$32.21,241632,1.118421052631579,1.1125438596491228,2.5366,2.28,0.0184, -1.8 ,-0.858
ACEV,ACE Convergence Acquisition Cor,9.91,undefined,None,,undefined,56.954025,N/A , 285.00 Mil ,285000416,$0.00,None,2093,-284910387,0,$46.12,90000,1.0322916666666668,1.03125,9.9,9.6,0.0219, -87.45 ,None
ACET,"Adicet Bio, Inc.",7.84,-165.31745185185187,-2.698,29.10,-21.086409674981105,1.1337332,3.34 , 70.69 Mil ,70692600,$-52.49,-20192250,208726000,-50151904,6.555,$40.44,20541000,1.2544,1.2368000000000001,7.73,6.25,0.030299999, -1.3 ,-1.55
ACEVU,,10.16,,Unexpected error:<class 'TypeError'>,,,58.448277,N/A , - ,,$0.00,None,2093,,,$46.12,90000,,,10.17,9.92,, -87.45 ,
ACEVW,,,,Key Error,,,,N/A , - ,,$-1.49,,,,,$46.12,,,,,,, -87.45 ,
ACGLN,,26.2,,Unexpected error:<class 'TypeError'>,,,0.8107352,Not Found!,,,Not Found!,1417049088,4592785920,,,Not Found!,3189523968,,,26.065,24.98,,,
ACGL,Arch Capital Group Ltd.,38.18,466.2871644444445,4.971,49.06,12.212864443280369,1.1873368,, 18.63 Bil ,15911588864,"$3,132",1417049088,4592785920,-10527983104,11.645,"$31,577",3189523968,1.3373029772329246,1.3278458844133099,37.91,28.55,0.0138, 7.31 ,5.936
ACGLO,Arch Capital Group Ltd. - Depos,25.75,undefined,4.971,,undefined,0.8032716,Not Found!,,11040579584,Not Found!,1417049088,4592785920,-10468403712,11.645,Not Found!,3189523968,1.012185534591195,1.0131682389937107,25.775,25.44,None,,4.119
ACHC,"Acadia Healthcare Company, Inc.",63.78,-192.07130962962967,-7.847,6.52,-3.0114661277771977,2.471041,2.16 , 7.30 Bil ,7395620864,$345,45544376,185546000,-5699607792,2.065,"$2,207",1637619968,2.281115879828326,2.273247496423462,63.56,27.96,0.0471, 17.78 ,15.027
ACHL,Achilles Therapeutics plc,7.79,-97.33533333333334,-5.105,3.20,-12.494908001711597,0.9763128,N/A , 31.89 Mil ,31888180,$0.00,-46949000,299316992,-16984256,7.372,$29.52,14904000,1.4293577981651375,1.2862385321100918,7.01,5.45,None, -1.09 ,-0.65
ACIU,AC Immune SA,6.71,undefined,-1.106,N/A,undefined,2.6008453,11.12 , 281.64 Mil ,295847840,$-77.93,-42910752,199135008,-292723808,2.739,$24.02,2697000,1.5180995475113122,1.4660633484162897,6.48,4.42,0.0357, -3.56 ,-4.081
ACKIT,,10.035,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-0.30,None,363621,,,$0.69,0,,,10.03,9.84,,Not Found!,
ACIW,"ACI Worldwide, Inc.",30.73,24.721481481481483,0.74,12.00,0.8044738523098433,3.1359649,2.21 , 4.72 Bil ,4729333760,$274,308867360,146212992,-3549833600,1.245,"$1,997",1179486976,1.1198979591836735,1.1149781341107872,30.595,27.44,0.0251, 14.67 ,19.511
ACHV,"Achieve Life Sciences, Inc.",8.5,-201.6682962962963,-5.266,15.00,-23.72568191721133,1.9551133,N/A , 37.98 Mil ,37946284,$-22.35,-12166625,42001000,-37870256,4.444,$4.71,76000,1.2820512820512822,1.2458521870286576,8.26,6.63,0.052600004, -1.38 ,-1.38
ACKIW,,,,Key Error,,,,N/A , - ,,$-0.30,,,,,$0.69,,,,,,,Not Found!,
ACKIU,,10.22,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-0.30,None,363621,,,$0.69,0,,,10.22,10.08,,Not Found!,
ACNB,ACNB Corporation,28,undefined,3.115,N/A,undefined,0.9516238,," -289,273,000.00 ",-264835504,$33.39,None,592865984,347712480,67.979,"$2,442.15",88019000,1.3592233009708736,1.349514563106796,27.8,20.6,0.0038,Not Found!,None
ACQR,Independence Holdings Corp.,9.77,undefined,None,,undefined,None,, 604.82 Mil ,614484480,$,None,1676347,-603642373,0.027,$38.63,0,1.0145379023883696,1.0124610591900312,9.75,9.63,None, -1531.19 ,None
ACLS,"Axcelis Technologies, Inc.",47.03,74.822,1.611,20.00,1.5909419519455668,3.3017957,7.52 , 1.43 Bil ,1354926080,$52.2,12416000,219731008,-1386680256,6.545,$166.5,55400000,2.168280313508529,2.1334716459197787,46.275,21.69,0.0325, 16.99 ,17.472
ACMR,"ACM Research, Inc.",110,49.18466666666667,1.059,20.00,0.4471333333333334,13.777236,7.90 , 2.03 Bil ,1949443328,$-43.9,-14555000,105799000,-1934662184,5.573,$189.4,47881000,1.8080210387902695,1.6993754109138723,103.39,60.84,0.0709, 73.18 ,77.627
ACQRU,,9.97,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1676347,,,$38.63,0,,,9.96,9.82,, -1531.19 ,
ACOR,"Acorda Therapeutics, Inc.",4.6,-914.1611111111112,-14.959,29.00,-198.73067632850243,0.2130297,-2.53 , 192.98 Mil ,182632128,$-37.4,-743250,116773000,65155784,12.307,$301.0,252911008,1.4067278287461773,1.3822629969418958,4.52,3.27,0.1538, -2.82 ,-4.311
ACQRW,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
ACRS,"Aclaris Therapeutics, Inc.",18,-193.86318518518522,-1.435,74.40,-10.770176954732513,8.047311,9.22 , 841.80 Mil ,812741824,$-45.77,-26753750,128295000,-897950568,2.462,$54.23,14047000,6.101694915254237,5.751118644067796,16.9658,2.95,0.050100002, -17.47 ,-17.866
ACT,,,,Key Error,,,,, 3.83 Bil ,,$,,,,,"$1,770.90",,,,,,,Not Found!,
ACTD,ArcLight Clean Transition Corp.,9.76,undefined,None,,undefined,None,, 376.79 Mil ,375731680,$,None,1164577,-334945439,0.03,$37.22,0,1.0156087408949013,1.0114464099895943,9.72,9.61,None, -956.32 ,None
ACST,"Acasti Pharma, Inc.",2,undefined,0.027,N/A,undefined,12.181818,4.27 , 30.32 Mil ,52349780,$-13.59,-12237361,27918000,-368104272,0.156,$7.00,105000,1.4705882352941175,1.4338235294117645,1.95,1.36,0.0149, -1.69 ,-4.317
ACTDU,,9.93,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1164577,,,$37.22,0,,,9.9,9.73,, -956.32 ,
ACRX,"AcelRx Pharmaceuticals, Inc.",1.02,undefined,-0.357,N/A,undefined,None,-8.12 , 87.80 Mil ,117386136,$-35.81,-19224876,67345000,-52949032,0.565,$115.58,20369000,1.36,1.3466666666666667,1.01,0.75,0.1338, -2.76 ,-3.618
ACTDW,,,,Key Error,,,,, - ,,$,,,,,$37.22,,,,,,, -956.32 ,
ACVA,ACV Auctions Inc.,17.89,undefined,None,0.80,undefined,None,4.67 , 2.10 Bil ,3083766016,$0.0,None,659688000,-2092491200,4.269,$397.0,8470000,1.0266857962697273,1.0,17.425,17.425,0.0718, -92.58 ,-116.747
ACTG,Acacia Research Corporation,6.79,-34.461777777777776,-0.742,20.00,-5.075372279495991,2.917727,0.09 ," -28,267,000.00 ",26265240,$-29.77,-17891250,475737984,136695008,9.654,$467.93,117056000,2.218954248366013,2.2124183006535945,6.77,3.06,0.0517, 2.91 ,-1.642
ACWX,,55.41,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,55.04,44.73,,Not Found!,
ACWI,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,
ACXP,,5.14,,Unexpected error:<class 'TypeError'>,,,None,N/A , 50.16 Mil ,,$0.00,None,17095596,,,$1.92,0,,,4.98,3.71,, -9.05 ,
ADAP,Adaptimmune Therapeutics plc,5.17,-14.382296296296296,-0.929,1.00,-2.7818754925137905,2.7099044,1.80 , 578.59 Mil ,305018048,$-128.64,-79465248,317944000,-520184768,2.045,$111.85,22742000,1.5341246290801187,1.5281899109792285,5.15,3.37,None, -4.03 ,-2.273
ADER,26 Capital Acquisition Corp.,9.72,undefined,None,,undefined,None,, 335.26 Mil ,332206848,$,None,886918,-334269338,0.026,$0.28,0,1.0156739811912225,1.0167189132706373,9.73,9.57,None,Not Found!,None
ADERU,,10.06,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,886918,,,$0.28,0,,,10.21,9.86,,Not Found!,
ADBE,Adobe Inc.,575.72,507.10792000000004,11.538,18.47,0.8808238727159036,19.927187,16.66 , 273.28 Bil ,301443776512,"USD6,594",5496374784,5768000000,-270262652416,12.107,"USD11,730",4693000192,1.3682209230476736,1.3513237321165457,568.61,420.78,0.0101, 43.25 ,52.617
ADAG,Adagene Inc.,14.5,undefined,None,N/A,undefined,None,-0.36 , 420.37 Mil ,707409536,$,-12611279,75151000,-544979048,1.727,$173.65,7980965,1.3051305130513051,1.2610261026102612,14.01,11.11,None, -10.17 ,-16.726
ADERW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.28,,,,,,,Not Found!,
ADI,"Analog Devices, Inc.",167.48,166.6068148148148,4.19,15.90,0.9947863315907262,5.073509,6.90 , 93.62 Bil ,67948748800,"$2,224",2059701120,1480701056,-60249873280,4.021,"$9,377",5330696192,1.456727842045751,1.4330694963903627,164.76,114.97,0.0233, 32.52 ,23.206
ADES,"Advanced Emissions Solutions, I",6.39,-24.595999999999997,-0.258,50.00,-3.849139280125195,1.1694291,4.25 , 85.47 Mil ,98799408,$41.47,19081500,41335000,-78398056,2.258,$42.21,13083000,1.5738916256157636,1.536945812807882,6.24,4.06,0.0323, 1.36 ,12.76
ADGI,,,,Key Error,,,,, 2.72 Bil ,,$,,,,,$542.62,,,,,,, -32.62 ,
ADIL,"Adial Pharmaceuticals, Inc",4.29,undefined,-0.973,N/A,undefined,12.83077,N/A , 80.33 Mil ,62859284,$-10.93,-4758694,5209845,-70698755,0.257,$3.23,273287,2.68125,2.3562499999999997,3.77,1.6,0.084300004, -5.01 ,-3.928
ADILW,,,,Key Error,,,,N/A , - ,,$-10.93,,,,,$3.23,,,,,,, -5.01 ,
ADMP,Adamis Pharmaceuticals Corporat,0.97,undefined,-0.637,N/A,undefined,27.297297,-12.15 , 150.38 Mil ,157822432,$-21.85,-8622978,6855355,-143519509,0.046,$27.37,6858474,2.552631578947368,2.5560526315789476,0.9713,0.38,0.074, -3.3 ,-4.687
ADNWW,,,,Key Error,,,,N/A , - ,,$0.00,,,,,$23.71,,,,,,, -12139.43 ,
ADMA,ADMA Biologics Inc,1.13,undefined,-0.775,N/A,undefined,1.3019694,-1.31 , 216.92 Mil ,258670608,$-135.09,-90639216,61965708,-90580404,0.483,$121.22,100150160,1.0180180180180178,1.009009009009009,1.12,1.11,0.1169, -3.86 ,-5.03
ADMS,"Adamas Pharmaceuticals, Inc.",4.91,236.21416296296297,-1.772,-90.30,48.10879082748737,36.33588,-3.71 , 260.94 Mil ,276247904,$-51.42,-28954876,91370000,-124772560,2.004,$154.68,137359008,1.6587837837837838,1.5844594594594597,4.69,2.96,0.060399998, -6.35 ,-7.546
ADN,"Advent Technologies Holdings, I",8.7,undefined,None,N/A,undefined,None,12.25 , 448.65 Mil ,242954720,$0.00,-11100541,116109056,-285671936,2.517,$23.71,182140,1.326219512195122,1.3064024390243905,8.57,6.56,0.097799994, -12139.43 ,-24.107
ADOCW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.08,,,,,,,Not Found!,
ADOCR,,0.3801,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,727773,,,Not Found!,0,,,0.3801,0.3801,,,
ADOC,Edoc Acquisition Corp.,10.13,undefined,None,,undefined,None,N/A , 119.86 Mil ,117902424,$,None,727773,-118964795,0.062,$0.07,0,1.0284263959390865,1.0294416243654823,10.14,9.85,0.00029999999,Not Found!,None
ADP,"Automatic Data Processing, Inc.",199.92,178.00428148148148,5.755,10.48,0.8903775584307798,15.166304,2.35 , 86.17 Bil ,88952340480,"$2,587",3625112576,2575200000,-83379441920,6.087,"$43,102",3446400000,1.4389980565752536,1.4180666522709278,197.012,138.93,0.01, 21.92 ,23.008
ADRE,,48.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,47.62,46.97,,Not Found!,
ADSK,"Autodesk, Inc.",285.17,333.5338844444444,5.836,26.57,1.1695966772256703,55.383114,6.48 , 63.61 Bil ,63579176960,"USD1,469",1336724992,923200000,-61573690880,4.196,"USD6,093",2091200000,1.2671969427657306,1.243423391397085,279.82,225.04,0.0098, 81.78 ,84.2
ADPT,Adaptive Biotechnologies Corpor,33.99,-24.1133037037037,-1.156,4.30,-0.7094234687762194,6.4218245,7.66 , 4.20 Bil ,3806496768,$-233.9,-110202128,598412992,-4075346752,4.251,$340.1,108607000,1.1430973600134522,1.0956784933579955,32.58,29.735,0.0436, -25.88 ,-23.459
ADTN,"ADTRAN, Inc.",18.76,4.840000000000001,0.275,2.30,0.2579957356076759,2.4575386,6.63 , 831.03 Mil ,930542016,$-5.5,-669250,72745000,-837578072,1.498,$175.9,0,1.7986577181208057,1.7651006711409396,18.41,10.43,0.0374, 27.4 ,36.709
ADUS,Addus HomeCare Corporation,79.75,80.03925925925925,2.09,15.00,1.0036270753512133,2.3467174,3.80 , 1.36 Bil ,1437337472,$51.4,75994376,125547000,-1130185480,7.972,$345.1,239932000,1.047825515700959,1.0,76.11,76.11,0.020399999, 20.22 ,21.627
ADVM,"Adverum Biotechnologies, Inc.",2.17,undefined,-1.35,N/A,undefined,0.51463646,-0.67 ," -20,383,000.00 ",1205078,$-114.56,-83843128,363843008,150345136,3.708,$147.01,129546000,1.0508474576271187,1.0217917675544794,2.11,2.065,0.1342, 0.15 ,-0.009
ADV,Advantage Solutions Inc.,8.65,undefined,None,14.46,undefined,None,0.92 , 4.61 Bil ,5670949376,$315,None,163651008,-2568649792,0.514,"$3,259",2042893952,1.0963244613434728,1.0747782002534856,8.48,7.89,0.059899997, 15.79 ,14.015
ADVWW,,,,Key Error,,,,N/A , - ,,$314.78,,,,,"$3,258.70",,,,,,, 15.79 ,
ADTX,"Aditxt, Inc.",1.69,undefined,None,N/A,undefined,None,N/A , 34.37 Mil ,28565762,$-16.59,-7826623,14045036,-10972204,0.966,$9.94,5663328,1.1155115511551155,1.0363036303630364,1.57,1.515,0.0435, -1.8 ,None
ADXN,Addex Therapeutics Ltd,9.01,undefined,None,,undefined,None,-16.19 , 33.86 Mil ,38855264,$-12.15,-6300243,18146520,-50264696,3.191,$5.63,420161,1.0146396396396395,1.0191441441441442,9.05,8.88,None, -2.56 ,-3.033
ADXS,"Advaxis, Inc.",0.5215,undefined,-0.327,N/A,undefined,1.574074,-5.20 , 26.17 Mil ,13698962,$-15.57,-5608875,48110000,-22250104,0.33,$6.75,0,1.9753787878787876,1.9000000000000001,0.5016,0.264,0.0308, -1.35 ,-0.712
AEAC,Authentic Equity Acquisition Co,9.7,undefined,None,,undefined,None,, 292.60 Mil ,290140480,$,None,859527,-223390473,0.029,$0.42,0,1.0196573110480394,1.0228108903605593,9.73,9.513,0.0007,Not Found!,None
AEACU,,10.03,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,859527,,,$0.05,0,,,9.974,9.7,,Not Found!,
AEACW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.42,,,,,,,Not Found!,
AEHAU,,,,Key Error,,,,, - ,,$,,,,,$0.07,,,,,,,Not Found!,
AEHL,Antelope Enterprise Holdings Li,2.8,undefined,None,N/A,undefined,None,-4.08 , 23.87 Mil ,95972360,$-0.06,-23868624,13482000,1189679,4.419,$19.58,101156000,1.5730337078651684,1.5337078651685392,2.73,1.78,0.1148, -0.89 ,1.727
AEI,Alset EHome International Inc.,2.35,undefined,None,N/A,undefined,None,2.07 , 11.56 Mil ,-6734032,$-9.32,-7010131,72658872,11118016,8.468,$12.27,16463782,1.4242424242424243,1.4090909090909092,2.325,1.65,0.031600002, -0.13 ,4.093
AEIS,"Advanced Energy Industries, Inc",87.75,121.37644444444445,4.026,10.00,1.383207344096233,4.0331364,4.55 , 3.32 Bil ,4245181184,$185,159677376,512764000,-2900453024,13.348,$900,427496000,1.4064753966981889,1.39637762461933,87.12,62.39,0.0373, 12.87 ,16.221
AEHR,Aehr Test Systems,13.65,-10.914444444444444,-0.235,20.00,-0.7995929995929995,28.37838,20.25 , 303.52 Mil ,125633696,$-2.93,None,4582000,-292749040,0.194,$10.22,4823000,11.869565217391306,10.730434782608697,12.34,1.15,0.058000002, -292.12 ,-32.52
AEP,American Electric Power Company,81.18,108.21082962962964,4.57,6.03,1.3329740038141122,1.9372039,0.81 , 77.23 Bil ,81211023360,"$-2,751",-2157274880,534400000,-40135255040,1.068,"$62,728",37056901120,1.085294117647059,1.0813743315508022,80.8868,74.8,0.0146, 11.88 ,13.825
AEPPL,,,,Key Error,,,,N/A , - ,,"$-2,750.60",,,,,"$62,728.30",,,,,,, 11.88 ,
AEMD,"Aethlon Medical, Inc.",3.86,undefined,-0.706,N/A,undefined,3.9308176,24.08 , 32.54 Mil ,27636210,$-7.81,-4594824,25171680,-27917820,1.636,$1.13,16835,2.992248062015504,2.8139534883720927,3.63,1.29,0.021300001, -3.81 ,-3.238
AEPPZ,,49.72,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,"$-2,750.60",-2157274880,534400000,,,"$62,728.30",37056901120,,,49.7377,44.71,, 11.88 ,
