TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA
ABCB,Ameris Bancorp,48.52,125.65384615384617,5.4,8.00,2.589733020483227,1.1448276,,246444784,None,4021650944,612937216,57.991,872051968,1.1102974828375285,1.105949656750572,48.33,43.7,0.042600002,undefined,69608200,USD,United States,buy,None
ABCM,Abcam plc,17.63,undefined,0.097,N/A,undefined,6.176051,32.49 ,3810646016,15400000,219900000,-3797921952,0.972,110500000,1.1137081490840177,1.09159823120657,17.28,15.83,None,0.06728122679016121,228890000,USD,United States,buy,62.47
ABGI,ABG Acquisition Corp. I,9.7,undefined,-0.099,,undefined,None,N/A ,187681376,None,617654,-187681866,0.032,0,1.0093652445369408,1.0093652445369408,9.7,9.61,0.0002,undefined,15566300,USD,United States,none,None
ABEO,Abeona Therapeutics Inc.,0.245,undefined,-0.567,N/A,undefined,0.32528737,-7.51 ,-34874508,-27067876,66998000,29654396,0.657,6165000,1.1666666666666667,1.1428571428571428,0.24,0.21,0.0111,-0.18461495859989907,146618000,USD,United States,buy,0.641
ABIO,"ARCA biopharma, Inc.",1.82,undefined,-1.485,N/A,undefined,0.47352344,N/A ,-31003134,-10266125,58313000,31510214,4.047,507000,1.064327485380117,1.0526315789473684,1.8,1.71,0.0226,-0.712425659780293,14410100,USD,United States,none,1.652
ABOS,"Acumen Pharmaceuticals, Inc.",4.79,-533.1716923076924,-9.312,32.10,-111.30933033563515,0.8636837,80.24 ,1578208,None,199964000,-1578096,4.941,0,1.041304347826087,1.0130434782608697,4.66,4.6,0.0336,undefined,40470300,USD,United States,strong_buy,None
ABMD,"ABIOMED, Inc.",290.52,86.68447051282051,2.909,12.63,0.2983769465538363,9.39108,52.87 ,12798808064,191921504,669220992,-12787643264,14.703,11165000,1.1119531519118153,1.0977150074635436,286.8,261.27,0.0257,4.2182868069674155,45497500,USD,United States,buy,45.573
ABNB,"Airbnb, Inc.",149.57,-1209.9954871794873,-7.886,100.30,-8.08982741980001,21.875967,5.79 ,91920244736,2307960832,7920702976,-90920405504,12.649,2430998016,1.153110785598643,1.1564289569038626,150.0004,129.71,0.0374,6.654559176988905,346824000,USD,United States,buy,-35.569
ABSI,Absci Corporation,6.96,-68.88933333333334,-2.684,9.70,-9.897892720306514,1.7175572,6.14 ,409111584,None,279262016,-387396800,3.016,21715000,1.236234458259325,1.2078152753108349,6.8,5.63,0.0828,undefined,92591504,USD,United States,hold,-8.441
ACABU,,9.98,,None,,,2497.4998,,,None,None,,,None,,,9.99,9.98,,,,,,,
ABTX,"Allegiance Bancshares, Inc.",41.89,undefined,4.01,N/A,undefined,1.0593568,,306226624,None,757508992,-107423616,37.248,198803008,1.2212827988338193,1.2189504373177844,41.81,34.3,0.0221,undefined,20337000,USD,United States,hold,None
ABST,Absolute Software Corporation,7.71,undefined,-0.137,N/A,undefined,21.954676,0.12 ,610248128,47355712,55869000,-330680856,1.123,280480000,1.0678670360110805,1.0623268698060941,7.67,7.22,None,0.9505247227050658,49820600,USD,Canada,buy,140.384
ABVC,"ABVC Biopharma, Inc.",2.48,undefined,-0.418,N/A,undefined,8.102894,3.34 ,70071968,-6283795,3826929,-68268759,0.135,3501351,1.2717948717948717,1.2717948717948717,2.48,1.95,0.0058999998,-0.2196409222143771,28609400,USD,United States,none,-6.942
ABUS,Arbutus Biopharma Corporation,2.76,undefined,-0.917,N/A,undefined,None,-2.40 ,450824128,-36304124,121403000,-320012264,0.897,2741000,1.1596638655462184,1.1638655462184875,2.77,2.38,0.0311,-0.25037326896551726,145000000,USD,United States,buy,-6.892
ACAHU,,10.04,,None,,,None,N/A ,,None,212592,,,0,,,10.01,9.8,,,,,,,
ACAXU,,9.9765,,None,,,909.09094,N/A ,,None,None,,,None,,,9.96,9.94,,,,,,,
ACAH,Atlantic Coastal Acquisition Co,9.87,undefined,None,,undefined,None,,425431168,None,212592,-424568688,0.005,0,1.0270551508844954,1.0249739854318418,9.85,9.61,None,undefined,34500000,USD,United States,none,None
ACAHW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACAD,ACADIA Pharmaceuticals Inc.,23.13,-56.692307692307686,-1.2,25.00,-2.4510292992783262,6.6893425,11.69 ,3319376896,-37918000,540291008,-3253550656,3.361,65827000,1.475127551020408,1.4317602040816326,22.45,15.68,0.068,-0.2358730000746473,160756000,USD,United States,hold,-24.318
ACBA,Ace Global Business Acquisition,10.135,undefined,-0.095,,undefined,None,,61184964,None,316825,-61040467,0.052,144499,1.0448453608247423,1.043298969072165,10.12,9.7,None,undefined,6054000,USD,Hong Kong,none,None
ACBAU,,10.18,,-0.095,,,None,N/A ,,None,316825,,,144499,,,10.1101,9.76,,,,,,,
ACBAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACB,Aurora Cannabis Inc.,3.96,undefined,-2.508,N/A,undefined,0.4118971,-1.53 ,866043008,-161696752,375272992,-464074720,1.893,406776000,1.0673854447439353,1.0568194070080863,3.9208,3.71,None,-0.8157109590976048,198228000,USD,Canada,hold,-4.209
ACBI,"Atlantic Capital Bancshares, In",30.15,88.08532051282052,2.357,18.00,2.921569502912787,1.7245996,,170532960,None,531175008,-97355104,26.16,74089000,1.6164486382157408,1.612695689470298,30.08,18.652,0.028399998,undefined,20334200,USD,United States,buy,None
ACCD,"Accolade, Inc.",18.7,-18.724256410256412,-1.747,-0.90,-1.0012971342383108,1.6533762,1.31 ,1219295872,96218248,365982016,-939037248,5.466,280259008,1.2005649717514124,1.172316384180791,18.26,15.576,0.0859,1.4369854715763817,66958400,USD,United States,strong_buy,-12.705
ACEVU,,10,,-0.114,,,None,N/A ,,None,15842,,,309210,,,10.15,9.9,,,,,,,
ACEV,ACE Convergence Acquisition Cor,10,undefined,-0.114,,undefined,None,N/A ,287218368,None,15842,-229524142,0.001,309210,1.0204081632653061,1.0183673469387755,9.98,9.8,0.0176,undefined,23000000,USD,United States,none,None
ACEVW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACET,"Adicet Bio, Inc.",12.13,-106.7406153846154,-2.013,29.10,-8.799720971526414,1.8549573,6.74 ,231267232,-35807876,192226000,-301369744,6.015,20535000,1.9408,1.8928,11.83,6.25,0.0392,-0.9147917390504609,39143200,USD,United States,strong_buy,-5.213
ACER,Acer Therapeutics Inc.,2.1,undefined,-1.244,N/A,undefined,14.304637,-6.05 ,16935526,8058358,14151496,-16758538,0.989,176895,1.25,1.232142857142857,2.07,1.68,0.021,0.5631198725384691,14310200,USD,United States,buy,-0.967
ACGL,Arch Capital Group Ltd.,47.79,404.03528846153847,4.961,49.25,8.454389798316353,1.4629653,,17558628352,968958400,4323366912,-14072057856,11.244,2724148992,1.439457831325301,1.414759036144578,46.97,33.2,0.0069999998,2.509383685067518,386134016,USD,Bermuda,none,7.365
ACGLO,Arch Capital Group Ltd. - Depos,25.48,undefined,4.961,,undefined,0.78153795,Not Found!,9026490368,968958400,4323366912,-10516249600,11.244,2724148992,1.0147351652727996,1.0075667064914378,25.3,25.11,None,2.404727218666305,402939008,USD,Bermuda,none,3.786
ACGLN,,23.74,,4.961,,,0.71121484,Not Found!,,968958400,4323366912,,,2724148992,,,23.14,23.14,,,,,,,
ACHL,Achilles Therapeutics plc,3.44,-47.586,-2.884,3.20,-13.83313953488372,0.4777748,N/A ,-122829472,None,281875008,136108448,6.942,13279000,1.0058479532163742,1.0,3.42,3.42,None,undefined,40603500,USD,United Kingdom,buy,2.203
ACHC,"Acadia Healthcare Company, Inc.",52.53,-160.1335576923077,-7.495,6.65,-3.0484210487779877,1.9063288,2.04 ,6122685952,47268500,196312992,-4492929120,2.183,1567682048,1.0531275060144347,1.01383319967923,50.57,49.88,0.040799998,0.5255816384168227,89935600,USD,United States,buy,12.332
ACHV,"Achieve Life Sciences, Inc.",7.24,-149.2340384615385,-4.503,15.00,-20.612436251593714,2.0621085,N/A ,38342312,-15321500,33312000,-38251296,3.524,91000,1.1053435114503818,1.1145038167938932,7.3,6.55,0.044899996,-1.6207156261040838,9453540,USD,Canada,buy,-1.259
ACIU,AC Immune SA,4.67,undefined,-1.068,N/A,undefined,1.9276127,6.55 ,159473968,-45727000,188584000,-155824832,2.587,2569000,1.1559405940594059,1.108910891089109,4.48,4.04,0.0177,-0.6293275472688613,72660096,USD,Switzerland,strong_buy,-2.181
ACKIT,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACKIU,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACKIW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACLS,"Axcelis Technologies, Inc.",61.14,90.43269230769232,2.25,20.00,1.4791084773911076,4.105895,8.19 ,2282319616,62048876,271084992,-1823894080,8.138,55687000,1.8327338129496404,1.808453237410072,60.33,33.36,0.035,1.862669564538692,33311800,USD,United States,buy,22.777
ACIW,"ACI Worldwide, Inc.",33.09,20.69974358974359,0.716,12.00,0.6255588875715802,3.2559967,2.27 ,5168485888,295395616,141482000,-3752303856,1.203,1145763968,1.165551250440296,1.1486438886932018,32.61,28.39,0.0201,2.512593913206199,117566000,USD,United States,buy,22.309
ACLX,,,,,,,,,,,,,,,,,,,,,,,,,
ACQR,Independence Holdings Corp.,9.72,undefined,None,,undefined,None,,602769664,None,1435699,-599050573,0.023,0,1.0093457943925233,1.0062305295950154,9.69,9.63,None,undefined,49399500,USD,United States,none,None
ACQRU,,9.95,,None,,,None,N/A ,,None,1435699,,,0,,,9.95,9.79,,,,,,,
ACNB,ACNB Corporation,32.36,undefined,3.488,N/A,undefined,1.044458,,-337602496,None,722782016,441496512,83.125,89721000,1.2765285996055227,1.2694280078895464,32.18,25.35,0.004,undefined,8695070,USD,United States,none,None
ACQRW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACOR,"Acorda Therapeutics, Inc.",1.84,-901.2067307692308,-17.041,29.00,-489.786266722408,0.12856267,-3.19 ,180802752,7839250,36168000,14995842,3.23,188979008,1.1428571428571428,1.124223602484472,1.81,1.61,0.0221,0.6997955758690257,11202200,USD,United States,buy,-3.634
ACMR,"ACM Research, Inc.",77.42,57.51519230769232,1.431,20.00,0.7428983764878884,9.013529,5.41 ,1619110272,-56726624,95255000,-1464393512,4.883,45231000,1.272518080210388,1.2540269559500328,76.295,60.84,0.0842,-3.184759851559912,17811900,USD,United States,buy,60.221
ACRS,"Aclaris Therapeutics, Inc.",10.83,-181.5616282051282,-1.553,74.40,-16.764693278405186,3.175007,5.61 ,505610688,-21939876,197882000,-489700528,3.232,3052000,1.1695464362850971,1.1403887688984882,10.56,9.26,0.037100002,-0.35833486042990625,61227300,USD,United States,strong_buy,-8.754
ACT,"Enact Holdings, Inc.",21.25,92.94131282051282,2.974,13.66,4.373708838612368,0.8154723,,3845215488,316884864,464081984,-2962071744,2.85,739838016,1.1327292110874199,1.1119402985074625,20.86,18.76,None,1.945989093588799,162840000,USD,United States,buy,None
ACTD,ArcLight Clean Transition Corp.,9.89,undefined,None,,undefined,None,,386694080,None,1092857,-382415783,0.028,0,1.029136316337149,1.0260145681581685,9.86,9.61,None,undefined,31116300,USD,United States,none,None
ACTDU,,10.13,,None,,,None,,,None,1092857,,,0,,,10.13,9.73,,,,,,,
ACTDW,,,,,,,,,,,,,,,,,,,,,,,,,
ACST,"Acasti Pharma, Inc.",1.14,undefined,-0.464,N/A,undefined,0.44590926,3.98 ,12585102,-5023875,50790000,-877888,1.147,43000,1.096153846153846,1.0576923076923077,1.1,1.04,0.02,-0.11343597165836498,44288200,USD,Canada,strong_buy,-1.824
ACRX,"AcelRx Pharmaceuticals, Inc.",0.4249,undefined,-0.325,N/A,undefined,None,-9.64 ,26201730,-19156500,48699000,-3013856,0.408,20396000,1.06225,1.04275,0.4171,0.4,0.0197,-0.16054861338093682,119319000,USD,United States,buy,-0.746
ACTG,Acacia Research Corporation,4.2,5.305384615384615,0.132,20.00,1.2631868131868131,0.9435217,0.48 ,-151707440,13316625,642732992,431471488,12.96,183956000,1.0473815461346634,1.029925187032419,4.13,4.01,0.0159,0.26852419447530745,49591900,USD,United States,none,10.262
ACWX,,54.09,,None,,,None,Not Found!,,,,,,,,,53.86,52.28,,,,,,,
ACWI,,100.44,,None,,,None,Not Found!,,,,,,,,,99.92,90.75,,,,,,,
ACXP,"Acurx Pharmaceuticals, Inc.",3.98,undefined,-1.479,N/A,undefined,2.7943263,N/A ,33963808,None,14459046,-25791206,1.415,0,1.2880258899676376,1.2459546925566345,3.85,3.09,0.022,undefined,10215800,USD,United States,buy,None
ACVA,ACV Auctions Inc.,11.58,-7.4101923076923075,-0.565,0.80,-0.6399129799388866,3.152643,3.06 ,2222497792,None,601651008,-1217020736,3.867,2017000,1.0140105078809107,1.0,11.42,11.42,0.038399998,undefined,93285104,USD,United States,buy,-38.09
ADAL,Anthemis Digital Acquisitions I,9.88,undefined,None,,undefined,4929.9995,,299290176,None,458,-297648278,0,132500,1.417503586800574,1.413916786226686,9.855,6.97,None,undefined,23000000,USD,United States,none,None
ADAG,Adagene Inc.,7.16,undefined,-2.504,N/A,undefined,1.6381934,-1.45 ,135376224,None,208274208,-96762688,4.779,7674029,1.253940455341506,1.2259194395796849,7,5.71,None,undefined,43576700,USD,China,buy,-2.24
ADALW,,0.47,,None,,,234.5,,,None,458,,,132500,,,0.4445,0.4445,,,,,,,
ADALU,,10.06,,None,,,5034.9995,,,None,458,,,132500,,,10.07,10.02,,,,,,,
ADBE,Adobe Inc.,510.83,337.01884615384614,10.02,15.35,0.6597475601547407,16.519976,14.27 ,251102642176,None,5798000128,-238544325120,12.181,4672999936,1.2140073197395314,1.1972289557488474,503.77,420.78,0.0134000005,undefined,475800000,USD,United States,buy,38.165
ADAP,Adaptimmune Therapeutics plc,2.71,-13.42423076923077,-1.002,1.00,-4.953590689753051,1.8211277,-1.00 ,420039488,-105806248,240120000,-198813216,1.537,25971000,1.0463320463320465,1.0270270270270272,2.66,2.59,None,-0.6773594018078922,156204000,USD,United Kingdom,hold,-2.798
ADER,26 Capital Acquisition Corp.,9.87,undefined,None,,undefined,None,,338626048,None,311463,-339313529,0.009,0,1.031347962382445,1.031347962382445,9.87,9.57,None,undefined,27500000,USD,United States,none,None
ADERU,,10.03,,None,,,None,N/A ,,None,311463,,,0,,,10.06,9.86,,,,,,,
ADERW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADGI,"Adagio Therapeutics, Inc.",7.85,undefined,-14.738,N/A,undefined,1.4458889,N/A ,-81138272,None,666321984,-249281920,5.989,0,1.5955284552845528,1.514227642276423,7.45,4.92,0.112799995,undefined,111252000,USD,United States,hold,None
ADES,"Advanced Emissions Solutions, I",6.35,247.41750000000005,2.999,50.00,38.96338582677166,0.81224865,4.79 ,72344752,16085875,66139000,-51956528,3.615,11312000,1.3804347826086958,1.3391304347826087,6.16,4.6,0.0095999995,0.8526790210494511,18865100,USD,United States,buy,5.082
ADI,"Analog Devices, Inc.",162.02,113.59446153846154,3.46,14.78,0.7011138226049966,2.226601,4.04 ,94330912768,1119481856,1977964032,-82616084992,3.765,7118233088,1.138980667838313,1.1021441124780316,156.78,142.25,0.0126,2.1310028133728594,525331008,USD,United States,buy,33.122
ADMA,ADMA Biologics Inc,1.54,undefined,-0.628,N/A,undefined,2.1534321,-0.78 ,321927392,-90136696,34410568,-278891832,0.176,101780000,1.5247524752475248,1.5346534653465347,1.55,1.01,0.0617,-0.4603179343662864,195814000,USD,United States,buy,-6.584
ADNWW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADIL,"Adial Pharmaceuticals, Inc",2.12,undefined,-1.004,N/A,undefined,6.818182,N/A ,38774628,-5937385,7180206,-43091874,0.346,268068,1.145945945945946,1.127027027027027,2.085,1.85,0.044499997,-0.283452047339199,20946700,USD,United States,buy,-2.318
ADMP,Adamis Pharmaceuticals Corporat,0.6,undefined,-0.421,N/A,undefined,2.6275864,-5.87 ,66378116,-28986774,28731894,-62029010,0.193,775753,1.0909090909090908,1.064,0.5852,0.55,0.054,-0.1946910656475424,148886000,USD,United States,hold,-1.754
ADILW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADN,"Advent Technologies Holdings, I",3.94,undefined,-0.258,N/A,undefined,1.5210844,1.66 ,234505536,-13192669,92492368,-114572176,1.805,0,1.036842105263158,1.0157894736842106,3.86,3.8,0.1299,-0.2573998509373,51253600,USD,United States,strong_buy,-12.084
ADOCW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADOC,Edoc Acquisition Corp.,10.26,undefined,None,,undefined,None,N/A ,120696992,None,412048,-120741840,0.035,0,1.0321931589537223,1.0325754527162978,10.2638,9.94,0.0013,undefined,9554000,USD,United States,none,None
ADOCR,,0.33,,None,,,None,Not Found!,,None,412048,,,0,,,0.325636,0.325636,,,,,,,
ADRE,,46.14,,None,,,None,Not Found!,,,,,,,,,45.98,43.3,,,,,,,
ADSEW,,0.8507,,-99.619,,,None,N/A ,,None,None,,,7094000,,,0.855,0.855,,,,,,,
ADSE,,8.22,,-99.619,N/A,,None,,,None,None,,,7094000,,,7.8,7.295,,,,,,,
ADPT,Adaptive Biotechnologies Corpor,15.91,-24.676102564102568,-1.367,4.30,-1.5509806765620722,3.614719,3.15 ,3153053440,-120849624,415040000,-1941864448,2.941,113152000,1.1715758468335788,1.1553755522827687,15.69,13.58,0.0372,-0.856287900688717,141132000,USD,United States,buy,-17.502
ADP,"Automatic Data Processing, Inc.",205.13,200.80584615384618,6.32,14.03,0.9789199344505737,16.267056,1.94 ,89013010432,3923987456,1764700032,-85145751680,4.201,3450299904,1.2489649293716512,1.2252191914271795,201.23,164.24,0.0108,9.312141552598105,421384000,USD,United States,hold,21.742
ADSK,"Autodesk, Inc.",237.76,312.0788,5.928,28.83,1.3125790713324361,41.50723,4.82 ,62451806208,1292612480,1792099968,-51274185088,8.147,3049499904,1.0501766784452296,1.0402606007067137,235.515,226.4,0.0128,5.876232660416784,219972992,USD,United States,buy,79.587
ADTH,"AdTheorent Holding Company, Inc",5.67,undefined,0.31,N/A,undefined,3.8146281,,264483088,None,22640000,-520349376,0.52,26806000,1.380905991232343,1.3273258645884074,5.45,4.106,None,undefined,89750304,USD,United States,buy,7.562
ADTHW,,0.666,,0.31,,,0.46658263,N/A ,,None,22640000,,,26806000,,,0.6816,0.6816,,,,,,,
ADTN,"ADTRAN, Inc.",20.08,0.517846153846154,0.034,2.30,0.025789151087955875,2.6900427,6.35 ,898894400,23449000,78113000,-900355032,1.605,0,1.3141361256544501,1.2801047120418847,19.56,15.28,0.052199997,0.48169679539852095,48680000,USD,United States,buy,100.75
ADUS,Addus HomeCare Corporation,75.83,83.84679487179488,2.53,15.00,1.10572062339173,2.154637,3.62 ,1545826304,61405752,152379008,-1062881664,9.66,263928992,1.0531944444444443,1.0302083333333334,74.175,72,0.039,3.8553531649861243,15927400,USD,United States,strong_buy,18.349
ADTX,"Aditxt, Inc.",0.42,undefined,-1.857,N/A,undefined,0.794238,N/A ,14136324,-14227312,5469435,-11277606,0.203,4777420,1.2173913043478262,1.1884057971014492,0.41,0.345,0.011,-0.36300923386242845,39192700,USD,United States,buy,-0.635
ADV,Advantage Solutions Inc.,7.36,-13.048933333333334,-0.403,14.46,-1.7729528985507246,0.93143594,0.84 ,4294629376,252082880,173928000,-2119804864,0.546,2040195968,1.1842316975060339,1.1343523732904264,7.05,6.215,0.0323,0.7912851247730135,318574016,USD,United States,buy,10.367
ADVM,"Adverum Biotechnologies, Inc.",1.5,undefined,-1.52,N/A,undefined,0.43120566,-1.32 ,-40536884,-73182872,332704992,183513808,3.39,122365000,1.0344827586206897,1.0344827586206897,1.5,1.45,0.066,-0.7456068182181255,98152096,USD,United States,hold,0.284
ADVWW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADXN,Addex Therapeutics Ltd,5.72,undefined,-2.658,,undefined,2.2932653,-22.39 ,23929096,-6191379,15486114,-15252840,2.721,521224,1.1215686274509804,1.0294117647058825,5.25,5.1,None,-1.0877659733337082,5691830,USD,Switzerland,none,-1.79
AEAC,Authentic Equity Acquisition Co,9.73,undefined,None,,undefined,None,,291989920,None,660076,-290939924,0.022,0,1.0228108903605593,1.021759697256386,9.72,9.513,0.0016,undefined,23000000,USD,United States,none,None
AEACW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
AEACU,,9.955,,None,,,None,N/A ,,None,660076,,,0,,,9.93,9.7,,,,,,,
AEAEU,,10.14,,None,,,None,,,None,48349,,,250000,,,10.08,9.97,,,,,,,
AEAE,,9.91,,None,,,None,,,None,48349,,,250000,,,9.85,3.85,,,,,,,
AEAEW,,0.49,,None,,,None,,,None,48349,,,250000,,,0.4721,0.4721,,,,,,,
AEHA,Aesther Healthcare Acquisition ,10.02,undefined,None,,undefined,None,N/A ,131087800,None,1162203,-131484541,0.088,0,1.007035175879397,1.006030150753769,10.01,9.95,None,undefined,10600000,USD,United States,none,None
AEHAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
AEHAU,,10.12,,None,,,None,N/A ,,None,1162203,,,0,,,10.12,10.02,,,,,,,
AEHL,Antelope Enterprise Holdings Li,1.36,undefined,-6.376,N/A,undefined,0.10711487,-4.36 ,58695384,33311624,34029000,26729627,5.758,82560000,1.3203883495145632,1.1941747572815533,1.23,1.03,0.0482,5.6132622231209295,5934450,USD,China,none,-0.349
AEI,Alset EHome International Inc.,0.3501,undefined,-4.403,N/A,undefined,0.11685613,0.91 ,-85492920,39324664,139026624,113068814,3.041,6209515,1.0872670807453417,1.0869565217391304,0.35,0.322,0.0046,0.5450773762832194,72145104,USD,United States,buy,23.345
AEHR,Aehr Test Systems,11.77,-2.4919230769230767,-0.062,20.00,-0.21171818835370235,20.860586,10.84 ,580881856,-165750,6530000,-315342064,0.246,1563000,6.06701030927835,5.8659793814432994,11.38,1.94,0.0563,-0.006241268813236385,26557100,USD,United States,none,-216.182
AEIS,"Advanced Energy Industries, Inc",83.87,92.72294871794871,3.554,10.00,1.1055556065094636,3.715069,4.03 ,3218409472,126516624,550755968,-2564143232,14.621,510071008,1.0781591464198483,1.0559197840339374,82.14,77.79,0.0335,3.3585868711109224,37669600,USD,United States,buy,13.761
AEP,American Electric Power Company,90.19,94.01897435897436,4.762,5.50,1.0424545333071777,2.0155966,0.87 ,81217617920,-1712162560,1591100032,-42671996288,3.159,37910900736,1.2057486631016043,1.1820855614973262,88.42,74.8,0.0112,-3.4492284389539374,496390016,USD,United States,buy,13.328
AEPPL,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
AEMD,"Aethlon Medical, Inc.",1.44,undefined,-0.642,N/A,undefined,0.9491978,6.15 ,6199015,-5161813,23224924,1360758,1.508,0,1.0909090909090908,1.0606060606060606,1.4,1.32,0.0091,-0.33524143843401116,15397300,USD,United States,buy,-0.712
AEPPZ,,52.67,,4.762,,,1.1837703,N/A ,,-1712162560,1591100032,,,37910900736,,,52.12,44.71,,,,,,,
AERC,"AeroClean Technologies, Inc.",4.43,undefined,-0.529,,undefined,18.296295,11.23 ,63265016,None,655780,-67830404,0.047,500000,1.089790897908979,1.079852398523985,4.3896,4.065,0.0327,undefined,13863600,USD,United States,none,None
