TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
AAPB,,28.93,,{},,,{},,Not Found!,,,,,,,,,29.165,14.25,,,,,,,,,,,,
AAPU,,28.84,,{},,,{},,Not Found!,,,,,,,,,29.13,15.55,,,,,,,,,,,,
AAPD,,20.22,,{},,,{},,Not Found!,,,,,,,,,19.88,19.69,,,,,,,,,,,,
AAXJ,,68.66,,{},,,{},,Not Found!,,,,,,,,,70.03,54.39,,,,,,,,,,,,
AAPL,Apple Inc.,193.22,85.2384894514768,5.89,7.09,0.44114734215648893,49.53959,36.267565118026255,9.14,3091427229696,83796623360,55872000000,-3024279367680,3.552,109614997504,1.5560924538938552,1.5635773536280906,194.1494,124.17,0.0075,5.327625369147345,15728700416,USD,United States,3080151367680,buy,24.974,77.09995565865638,0.3990267863505661,Technology,Consumer Electronics
ABIO,,2.05,,-0.44,N/A,,0.7053942,,N/A,,{},{},,,{},,,2.0282,1.85,,,,,,29396604,,,,,,
ABCL,AbCellera Biologics Inc.,7.52,-3.091139240506329,-0.18,10.00,-0.411055750067331,1.8353221,25.33222535390581,5.68,1506957056,85710376,796494976,-1423823488,2.759,83133000,1.3598553345388786,1.3670886075949367,7.56,5.53,0.1216,0.2968550885262254,288728000,USD,Canada,2220318464,buy,-34.286,5.097891182707753,0.6779110615302862,Healthcare,Biotechnology
ABL,"Abacus Life, Inc.",6.18,undefined,-0.0,,undefined,1.9934853,undefined,,87307520,{},19722152,-367978616,1.718,37731492,1.129798903107861,1.117001828153565,6.11,5.47,{},undefined,63349800,USD,United States,387700768,none,2.496,undefined,undefined,Financial Services,Insurance—Life
ABEO,Abeona Therapeutics Inc.,3.35,undefined,-2.21,N/A,undefined,3.3779905,-3.770615003953779,-18.01,31927510,-19601500,40364000,-37516976,2.15,7319000,1.5296803652968036,1.4885844748858448,3.26,2.19,0.0376,-0.8884492308250161,22062600,USD,United States,77880976,buy,-0.8,undefined,undefined,Healthcare,Biotechnology
ABCB,Ameris Bancorp,41.58,71.83417721518988,4.69,8.00,1.7276136896390064,0.90277195,undefined,"Bancorp)  Altman Z-Score as of today (July 28, 2023) is ",3334136064,{},2020852992,-925456896,29.224,2530147072,1.4677020825979528,1.4193434521708437,40.21,28.33,0.0388,undefined,69373904,USD,United States,2946309888,buy,{},undefined,undefined,Financial Services,Banks—Regional
ABLLW,,0.2806,,{},,,0.094299674,,,,{},19722152,,,37731492,,,0.25,0.25,,,,,,{},,,,,,
ABCM,Abcam plc,23.35,-0.4116877637130802,-0.05,0.37,-0.01763116761083855,7.400756,172.26920070012045,8.83,5501243904,31137500,89000000,-5307193280,0.389,223900000,1.8709935897435899,1.8125,22.62,12.48,{},0.13554367179451177,229723008,GBP,United Kingdom,5396193280,buy,63.894,1.116033422530845,0.04779586391995053,Healthcare,Biotechnology
ABNB,"Airbnb, Inc.",148.5,79.5037299578059,3.02,19.86,0.5353786529145178,18.25792,21.867711774992127,4.68,86387359744,2800587520,10593999872,-86042993664,16.809,2336000000,1.812965449884019,1.8338420217311686,150.21,81.91,0.0629,6.790833971473152,412407008,USD,United States,96636993536,hold,44.786,178.77371862791261,1.2038634251037887,Consumer Cyclical,Travel Services
ABOS,"Acumen Pharmaceuticals, Inc.",7.21,-17.57029535864979,-1.04,9.70,-2.4369341690221624,1.6792669,-13.10912286299928,N/A,142936048,-22563750,140408992,-283259872,3.423,67000,2.0482954545454546,1.946022727272727,6.85,3.52,0.0062,-0.5499986593573203,41025100,USD,United States,423668864,buy,-2.91,-9.291960472855319,-1.288760121061764,Healthcare,Biotechnology
ACABW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACABU,,10.73,,{},,,{},,N/A,,{},295224,,,0,,,10.73,9.56,,,,,,{},,,,,,
ACACW,,0.0542,,{},,,{},,N/A,,{},365227,,,227731,,,0.0542,0.0542,,,,,,{},,,,,,
ACACU,,10.99,,{},,,{},,N/A,,{},365227,,,227731,,,10.99,9.4396,,,,,,{},,,,,,
ABSI,Absci Corporation,1.99,-16.129620253164557,-0.96,9.60,-8.105336810635455,0.77567375,-3.3746401649907876,0.79,74012104,-54548500,144258000,-52774032,1.559,21238000,1.761061946902655,1.7690265486725667,1.999,1.13,0.0454,-0.5896925013353038,92503296,USD,United States,197032032,buy,-0.841,-9.907829284038735,-4.978808685446601,Healthcare,Biotechnology
ACAB,Atlantic Coastal Acquisition Co,10.45,undefined,0.11,,undefined,{},undefined,N/A,113982760,{},295224,-113982840,0.027,0,1.0674157303370786,1.0674157303370786,10.45,9.79,0.0001,undefined,10935700,USD,United States,114278064,none,{},undefined,undefined,Financial Services,Shell Companies
ACAC,Acri Capital Acquisition Corpor,10.77,undefined,0.1,,undefined,{},undefined,N/A,62327900,{},365227,-62100129,0.063,227731,1.0802407221664994,1.0802407221664994,10.77,9.97,0.0001,undefined,3643690,USD,United States,62465356,none,{},undefined,undefined,Financial Services,Shell Companies
ABUS,Arbutus Biopharma Corporation,2.14,undefined,-0.44,N/A,undefined,2.4885323,-8.433398012192518,-4.57,209253488,-42157000,146728000,-213782784,0.883,2117000,1.1567567567567567,1.1513513513513511,2.13,1.85,0.039300002,-0.2537529945706478,166134000,USD,United States,360510784,buy,-3.067,undefined,undefined,Healthcare,Biotechnology
ACAD,ACADIA Pharmaceuticals Inc.,29.02,291.1518987341772,-0.9,-357.00,10.032801472576748,12.598699,69.38781503048997,5.50,4380382208,68014496,402872992,-4319757152,2.477,60614000,2.113619810633649,2.0320466132556443,27.9,13.73,0.072399996,0.4182290505508526,162624992,USD,United States,4722630144,buy,-27.001,-135.29798019296993,-4.662232260267744,Healthcare,Biotechnology
ABVC,"ABVC Biopharma, Inc.",3.1,undefined,-3.7,N/A,undefined,52.745102,27.463376423045094,-10.24,93002640,373407,1212973,-7685735,0.037,5905088,1.1877394636015326,1.0,2.61,2.61,0.0049,0.11287759932528635,3308070,USD,United States,8898708,hold,-8.63,undefined,undefined,Healthcare,Biotechnology
ACAHW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACAXR,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
ACAH,Atlantic Coastal Acquisition Co,10.41,undefined,0.26,,undefined,{},252.59583266805046,N/A,124584088,501040,1490339,-125070277,0.123,0,1.0622448979591836,1.0622448979591836,10.41,9.8,0.0064,0.04121208133184181,12157600,USD,United States,126560616,none,{},undefined,undefined,Financial Services,Shell Companies
ACAXW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACAHU,,10.4,,-0.005,,,{},,N/A,,501040,1490339,,,0,,,10.4,9.173,,,,,,{},,,,,,
ACAXU,,11.58,,{},,,{},,N/A,,{},1219809,,,67219,,,11.58,9.95,,,,,,{},,,,,,
ACBAU,,11.13,,-0.208,,,{},,N/A,,{},75793,,,3615021,,,11.13,10.3,,,,,,{},,,,,,
ACBAW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACBA,Ace Global Business Acquisition,11.34,undefined,0.14,,undefined,{},undefined,N/A,46323212,{},75793,-42784019,0.02,3615021,1.0967117988394584,1.0928433268858802,11.3,10.34,0.0008,undefined,3789550,USD,Hong Kong,42859812,none,{},undefined,undefined,Financial Services,Shell Companies
ACAX,Alset Capital Acquisition Corp.,9.47,undefined,0.12,,undefined,{},undefined,N/A,33853284,{},1219809,-33786095,0.265,67219,1.2460526315789475,1.0,7.6,7.6,0.0002,undefined,2449790,USD,United States,35005904,none,{},undefined,undefined,Financial Services,Shell Companies
ACB,Aurora Cannabis Inc.,0.4925,undefined,-5.92,N/A,undefined,0.3778409,-3.248265282797531,-11.57,198264384,-53704500,234942000,46319808,0.663,227522000,1.0217842323651452,1.037344398340249,0.5,0.482,{},-0.15161938977343625,354206016,CAD,Canada,188622192,hold,-1.379,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ACDCW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACCD,"Accolade, Inc.",14.13,-14.603544303797467,-2.07,-0.90,-1.0335133972963528,2.4013922,38.242960487865,0.13,1082707072,27944124,302870016,-793023104,4.005,315398016,2.068814055636896,2.089311859443631,14.27,6.83,0.044099998,0.36947976358900453,75631000,USD,United States,1095893120,buy,-10.56,2.606625167598378,0.18447453415416687,Healthcare,Health Information Services
ACDC,ProFrac Holding Corp.,12.44,8.688607594936707,2.08,-4.00,0.6984411249949122,5.6420765,10.599032428435619,1.84,4670809088,186613504,69900000,-1900072736,0.44,1361799936,1.3806881243063263,1.3662597114317425,12.31,9.01,0.17379999,1.1736920406645177,158996992,USD,United States,1969972736,buy,5.26,4.902764220497353,0.39411287946120205,Energy,Oil & Gas Equipment & Services
ACER,Acer Therapeutics Inc.,0.8357,undefined,-1.78,N/A,undefined,{},-0.7387631216134934,N/A,42695112,-27714770,6379977,-14185323,0.263,28677608,1.2856923076923077,1.2769230769230768,0.83,0.65,0.0494,-1.1312151020408163,24500000,USD,United States,20565300,buy,-1.898,undefined,undefined,Healthcare,Biotechnology
ACGLN,,19.34,,4.691,,,0.5447285,,Not Found!,,1851492992,2372999936,,,2726000128,,,19.01,17.02,,,,,,{},,,,,,
ACET,"Adicet Bio, Inc.",2.5,-72.94717299578059,-2.09,29.10,-29.178869198312235,0.41955784,-1.8788477855824492,N/A,-99889880,-57159500,231640000,119950248,5.392,23497000,1.2626262626262625,1.2601010101010102,2.495,1.98,0.0932,-1.3306027338585023,42957600,USD,United States,111689752,buy,0.933,-46.44196546193051,-18.576786184772203,Healthcare,Biotechnology
ACHC,,73.36,,3.11,8.85,,2.538759,,2.99,,{},{},,,{},,,76.0,66.87,,,,,,7309395968,,,,,,
ACGL,Arch Capital Group Ltd.,79.67,129.3637130801688,5.2,18.30,1.6237443589829144,2.172446,16.02541363945924,,31255302144,1851492992,2372999936,-26396677376,6.409,2726000128,1.9408038976857493,1.8733252131546896,76.9,41.05,0.0117999995,4.971478539800635,372423008,USD,Bermuda,28769677312,buy,14.206,123.67863911672804,1.5523865836165185,Financial Services,Insurance—Diversified
ACGLO,Arch Capital Group Ltd. - Depos,22.5,undefined,4.691,,undefined,0.6379538,4.896657842710322,Not Found!,9661778944,1851492992,2372999936,-10854374656,6.409,2726000128,1.1306532663316584,1.1311557788944726,22.51,19.9,{},4.59497083985475,402939008,USD,Bermuda,13227374592,none,4.391,undefined,undefined,Financial Services,Insurance—Diversified
ACGN,"Aceragen, Inc.",0.85,undefined,-7.42,N/A,undefined,0.2961866,-32.4407388101983,-15.97,40184512,-220625,2118000,-4618224,0.251,1227000,1.4406779661016949,1.2711864406779663,0.75,0.59,0.0591,-0.02620162274888721,8420280,USD,United States,6736224,buy,-1.764,undefined,undefined,Healthcare,Biotechnology
ACHL,Achilles Therapeutics plc,1.04,-23.2726582278481,-1.83,5.20,-22.377555988315482,0.22993588,-0.9331161567037435,N/A,-108283008,-43830376,158460000,117561168,3.871,7601000,1.3866666666666667,1.36,1.03,0.75,{},-1.1145450569346333,39325800,USD,United Kingdom,40898832,buy,1.616,-14.174003382282637,-13.628849406040997,Healthcare,Biotechnology
ACLX,"Arcellx, Inc.",33.09,-328.59831223628686,-4.55,69.30,-9.93044159070072,5.252048,-157.5129783409167,2.04,1188234368,-10082375,533592992,-1066510304,11.118,87648000,2.1170825335892514,2.1049264235444656,32.9,15.63,0.18,-0.21007792721931096,47993500,USD,United States,1600103296,strong_buy,-6.121,-15.17170380711277,-0.4584981507135923,Healthcare,Biotechnology
ACLS,"Axcelis Technologies, Inc.",182.75,152.91392405063294,5.78,20.00,0.8367382984986754,8.995104,46.67176894249912,"Technologies)  Altman Z-Score as of today (July 28, 2023) is 12.52",5430980096,128085000,444699008,-5865271936,13.595,56042000,3.671153073523503,3.722579349136199,185.31,49.78,0.068,3.915643313737539,32711100,USD,United States,6309970944,buy,24.524,103.59106994571464,0.5668457999765507,Technology,Semiconductor Equipment & Materials
ACIU,AC Immune SA,2.82,undefined,-0.93,N/A,undefined,1.5855659,-5.5294388869004,5.40,145600704,-42600752,105434000,-136806768,1.261,2666000,1.6785714285714286,1.6726190476190477,2.81,1.68,0.024300002,-0.5099974984226271,83531296,CHF,Switzerland,242240768,strong_buy,-2.147,undefined,undefined,Healthcare,Biotechnology
ACHV,"Achieve Life Sciences, Inc.",5.36,-82.45822784810127,-3.78,15.00,-15.383997732854715,224.0,-4.647577338680047,N/A,100997256,-24266124,16514000,-101314480,0.915,16483000,2.68,2.69,5.38,2.0,0.0462,-1.153289038439603,21040800,USD,Canada,117828480,buy,-2.409,-25.158246112796405,-4.693702632984404,Healthcare,Biotechnology
ACMR,"ACM Research, Inc.",12.39,38.051645569620256,0.8,42.74,3.0711578345133375,1.1035199,-3.821988142104175,2.11,713424512,-177819744,276119008,-487879648,4.612,84767000,2.269230769230769,2.291208791208791,12.51,5.46,0.044899996,-3.241768299463837,54852700,USD,United States,763998656,buy,8.588,-154.19327293753562,-12.444977638219179,Technology,Semiconductor Equipment & Materials
ACIW,"ACI Worldwide, Inc.",22.75,15.413924050632913,0.81,12.00,0.6775351231047434,2.1217182,17.158024332880522,2.17,3523555072,143625248,142412000,-2334912288,1.315,1140973952,1.1559959349593496,1.1565040650406504,22.76,19.68,0.023699999,1.3259102306087407,108322000,USD,United States,2477324288,buy,15.995,25.231456287111477,1.1090750016312738,Technology,Software—Infrastructure
ACNB,ACNB Corporation,32.96,undefined,4.45,N/A,undefined,1.1283605,undefined,,253308048,{},114066000,-174616816,13.383,79288000,1.2207407407407407,1.1959259259259258,32.29,27.0,0.008,undefined,8523260,USD,United States,288682816,buy,{},undefined,undefined,Financial Services,Banks—Regional
ACONW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACNT,Ascent Industries Co.,8.89,12.222531645569621,0.63,12.40,1.3748629522575502,0.70156074,9.135058686868687,2.95,267881408,9900000,421000,-90117808,0.021,92107000,1.0948275862068968,1.0757389162561577,8.735,8.12,0.0017,0.9731738245731306,10172900,USD,United States,90538808,strong_buy,18.177,18.88039344045255,2.123778789702199,Basic Materials,Steel
ACON,"Aclarion, Inc.",0.57,undefined,-0.94,N/A,undefined,4.0909085,-0.5235811482177133,-38.13,4349537,-8927941,447975,-4349539,0.055,0,1.4999999999999998,1.4789473684210528,0.562,0.38,0.001,-1.0886564612578162,8200880,USD,United States,4797514,buy,-0.747,undefined,undefined,Healthcare,Health Information Services
ACT,"Enact Holdings, Inc.",27.31,35.3726582278481,4.38,0.20,1.295227324344493,1.030038,10.565267597257858,,4535657984,417668256,623806016,-3792202688,3.861,743459968,1.3104606525911708,1.3071017274472168,27.24,20.84,0.035,2.5848848359589227,161580992,USD,United States,4416008704,buy,{},20.8753990549594,0.7643866369446869,Financial Services,Insurance—Specialty
ACRS,"Aclaris Therapeutics, Inc.",9.6,-102.34827004219412,-1.33,74.40,-10.661278129395221,3.732421,-16.462943069151024,"Therapeutics)  Altman Z-Score as of today (July 28, 2023) is 3.16",525841664,-41215124,170803008,-523268672,2.417,2573000,1.6637781629116117,1.6776429809358753,9.68,5.77,0.081599995,-0.5831278137618598,70679400,USD,United States,694071680,strong_buy,{},-44.87377665564895,-4.674351734963433,Healthcare,Diagnostics & Research
ACRV,"Acrivon Therapeutics, Inc.",12.28,undefined,-1.64,N/A,undefined,1.706284,undefined,N/A,159525808,{},120212000,-153643744,5.483,4786000,1.5235732009925556,1.5274813895781638,12.3115,8.06,0.026099999,undefined,21926000,USD,United States,273855744,buy,-4.049,undefined,undefined,Healthcare,Biotechnology
ACWI,,98.17,,{},,,{},,Not Found!,,,,,,,,,98.86,75.71,,,,,,,,,,,,
ACWX,,50.53,,{},,,{},,Not Found!,,,,,,,,,51.0,38.81,,,,,,,,,,,,
ACST,"Acasti Pharma, Inc.",2.46,undefined,-5.72,N/A,undefined,0.27136448,-2.0184568748620615,N/A,-8370191,-9062000,27890000,9450034,3.751,485000,1.2058823529411764,1.1911764705882353,2.43,2.04,0.0052,-1.218752815894624,7435470,USD,Canada,18439966,strong_buy,0.463,undefined,undefined,Healthcare,Biotechnology
ACOR,"Acorda Therapeutics, Inc.",15.14,-2050.441772151899,-40.53,46.00,-135.43208534688895,0.23544109,1.2298876459249493,-3.10,166565536,14979875,30255000,12135656,24.863,177107008,2.9115384615384614,2.8249999999999997,14.69,5.2,0.0197,12.310067549799488,1216880,USD,United States,18119344,buy,-66.414,622.7751473506155,41.13442188577381,Healthcare,Drug Manufacturers—Specialty & Generic
ACTG,Acacia Research Corporation,3.98,-41.53544303797469,-1.57,20.00,-10.436040964315248,0.66938496,-11.63665704232509,1.30,-116410736,-34163376,461700992,68148960,7.885,64409000,1.160349854227405,1.1443148688046647,3.925,3.43,0.032,-0.342022626044908,99886304,USD,United States,393552032,none,4.251,-9.048446689036174,-2.273479067597029,Industrials,Business Equipment & Supplies
ACVA,ACV Auctions Inc.,16.16,-4.834430379746837,-0.56,0.80,-0.2991602957764132,5.4765053,-58.32893815538442,3.22,2216553984,-35904500,525856992,-2117757216,3.292,98800000,2.482334869431644,2.4807987711213517,16.15,6.51,0.0721,-0.27704944597055464,129596000,USD,United States,2643614208,buy,-24.398,-2.3917433183787122,-0.14800391821650447,Consumer Cyclical,Auto & Truck Dealerships
ACRX,"AcelRx Pharmaceuticals, Inc.",0.96,undefined,6.36,N/A,undefined,0.7592024,-0.867395025802472,-14.69,1158779,-18001376,13353000,-2749251,1.222,3369000,1.7454545454545451,1.7090909090909088,0.94,0.55,0.0801,-1.1067621688421079,16264900,USD,United States,16102251,hold,-0.038,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ADERW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADAP,Adaptimmune Therapeutics plc,0.87,-5.9084388185654015,-0.67,1.00,-6.791308986856784,1.7588934,-2.888883675637394,-4.23,11382165,-67776000,165554000,-34744064,0.999,22833000,1.0028818443804033,1.0,0.8675,0.8675,{},-0.3011543896131595,225054000,USD,United Kingdom,200298064,buy,-0.112,-2.6557496805548664,-3.0525858397182373,Healthcare,Biotechnology
ADD,"Color Star Technology Co., Ltd.",1.14,-2626.2569620253166,-99.27,20.00,-2303.7341772151904,0.2599244,-0.2605158543384914,-5.79,10610702,-62974056,1293599,-15535237,0.135,680000,1.7538461538461536,1.7384615384615383,1.13,0.65,0.0438,-4.375933291640608,14391000,USD,United States,16828836,none,-0.126,-115.76836176618824,-101.55119453174407,Communication Services,Entertainment
ADAG,Adagene Inc.,1.37,undefined,-1.8,N/A,undefined,0.7086912,-3.057459089660439,N/A,-59471064,-19613868,143758672,83794452,3.344,27971232,1.5222222222222224,1.5,1.35,0.9,{},-0.44808449101837444,43772700,USD,China,59964220,buy,0.721,undefined,undefined,Healthcare,Biotechnology
ACXP,"Acurx Pharmaceuticals, Inc.",1.79,undefined,-1.0,N/A,undefined,4.21978,-7.379519294460023,N/A,15114308,-2977124,7178820,-17664252,0.615,0,1.0406976744186047,1.005813953488372,1.73,1.72,0.0014,-0.24256322513362014,12273600,USD,United States,24843072,buy,{},undefined,undefined,Healthcare,Biotechnology
ADERU,,10.79,,0.219,,,{},,N/A,,-399519,840653,,,3172379,,,10.79,9.782,,,,,,{},,,,,,
ADER,26 Capital Acquisition Corp.,11.2,undefined,0.09,,undefined,{},-96.16207489506131,N/A,118883856,-399519,840653,-115711163,0.082,3172379,1.1370558375634519,1.134010152284264,11.17,9.85,0.0014,-0.11647003262171925,3430230,USD,United States,116551816,none,{},undefined,undefined,Financial Services,Shell Companies
ADBE,Adobe Inc.,513.97,206.8297046413502,10.51,12.70,0.40241590879107764,16.253418,33.8139869639487,14.13,236287393792,6928124928,6600999936,-234457938944,14.482,4112999936,1.870818621919703,1.8732209805991336,514.63,274.73,0.0094,15.19992305397104,455800000,USD,United States,241058938880,buy,34.626,299.1242241507212,0.5819877116382691,Technology,Software—Infrastructure
ADEA,Adeia Inc.,11.69,22.250632911392405,1.02,15.00,1.9033903260387002,3.973641,4.233017230811142,1.64,1853324032,293660000,82429000,-1199983160,0.775,653344000,3.1361392971667703,3.1629668360646894,11.79,3.727513,0.026300002,2.7616235329521515,106336000,USD,United States,1282412160,buy,6.41,60.2430112462558,5.15337991841367,Technology,Software—Application
ADES,"Advanced Emissions Solutions, I",2.28,-35.84050632911393,-0.66,50.00,-15.719520319786811,0.3970265,undefined,1.77,46815112,{},68026000,4037852,2.498,31926000,1.9487179487179487,1.9572649572649574,2.29,1.17,0.0022,undefined,27229000,USD,United States,63988148,buy,-2.179,undefined,undefined,Industrials,Pollution & Treatment Controls
ADNWW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADOCW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADOCR,,0.13,,-0.551,,,{},,Not Found!,,-480627,53610,,,2927600,,,0.1039,0.1039,,,,,,{},,,,,,
ADOC,Edoc Acquisition Corp.,11.27,undefined,-2.29,,undefined,{},-85.78365884563289,N/A,44871804,-480627,53610,-41944226,0.015,2927600,1.1005859375,1.121083984375,11.4799,10.24,0.0026,-0.13137700293572566,3658380,USD,United States,41997836,none,{},undefined,undefined,Financial Services,Shell Companies
ADN,"Advent Technologies Holdings, I",0.8499,undefined,-1.49,N/A,undefined,0.81935483,-1.5646929815193646,-3.93,37968052,-28841000,19545000,-26309744,0.369,11831000,1.5452727272727271,1.5283636363636364,0.8406,0.55,0.0591,-0.5431736513413137,53097200,USD,United States,45854744,strong_buy,-0.866,undefined,undefined,Utilities,Utilities—Renewable
ADIL,"Adial Pharmaceuticals, Inc",0.263,undefined,-0.49,N/A,undefined,5.46,-1.294849653651487,N/A,5666224,-6081591,2312594,-5861572,0.081,193796,1.315,1.2825,0.2565,0.2,0.053400002,-0.20311238394228842,29942000,USD,United States,8174166,buy,-0.43,undefined,undefined,Healthcare,Biotechnology
ADMA,ADMA Biologics Inc,3.9,undefined,-0.23,N/A,undefined,6.1526723,-18.134183381239875,1.85,982280960,-47802796,69204160,-826556032,0.311,155725088,1.9796954314720812,1.9796954314720812,3.9,1.97,0.0402,-0.2150634477444745,222272992,USD,United States,895760192,buy,-55.162,undefined,undefined,Healthcare,Biotechnology
ADP,,250.88,,7.82,13.20,,28.054407,,2.54,,4799537664,{},,,{},,,249.56,201.46,,,,,,103532756992,,,,,,
ADMP,Adamis Pharmaceuticals Corporat,1.62,undefined,-11.33,N/A,undefined,{},-0.5747841498888501,"Pharmaceuticals)  Altman Z-Score as of today (July 28, 2023) is -57.48",1812407,-7864601,3099843,-806717,1.247,380513,1.2366412213740459,1.0000763358778626,1.3101,1.31,0.044699997,-2.818449326261468,2790400,USD,United States,3906560,hold,-0.081,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ADI,"Analog Devices, Inc.",195.45,94.5617552742616,7.04,5.97,0.48381558083531134,2.7626247,26.260871809277443,5.29,102011379712,3731869440,1177608960,-98313747712,2.349,6731146752,1.4642643092598142,1.4698082109679353,196.19,133.48,0.0139999995,7.442631814338753,501417984,USD,United States,99491356672,buy,15.083,99.96993298635437,0.5114859707667146,Technology,Semiconductors
ADPT,Adaptive Biotechnologies Corpor,7.82,-38.27907172995781,-1.37,21.60,-4.895021960352661,2.745832,-12.042648709805944,0.25,955172672,-93709624,440695008,-723894816,3.054,232788992,1.3120805369127517,1.3020134228187918,7.76,5.96,0.08,-0.6493588070564928,144311008,USD,United States,1164589824,buy,-5.572,-18.143687849485634,-2.3201646866349916,Healthcare,Biotechnology
ADSEW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADTHW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
