TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
GNRC,Generac Holdlings Inc.,116.14,16.545667368421054,2.53,-1.44,0.14246312526623947,2.9286845,77.37116273121993,3.44,8625771520,92213504,161524992,-6768573696,2.629,1644414976,1.4542950162784873,1.4055847733533684,112.25,79.86,0.0614,1.5010760585757168,61431600,USD,United States,6930098688,buy,16.989,9.816721407072857,0.08452489587629461,Industrials,Specialty Industrial Machinery
CVS,CVS Health Corporation,73.09,65.56944842105264,6.53,2.34,0.8971056016014863,1.2463642,7.8526076669851435,2.16,158140268544,11978125312,16188000256,-76455925760,12.579,80096002048,1.1347616829684832,1.112715416860736,71.67,64.41,0.033099998,9.307736117684012,1286899968,USD,United States,92643926016,buy,8.621,93.46142776190668,1.2787170305364164,Healthcare,Healthcare Plans
MGM,MGM Resorts International,44.88,-668.0218947368421,2.98,-250.50,-14.884623323013415,3.81243,15.684343160617807,0.92,44328886272,977423488,3316359936,-11832845568,9.709,31818981376,1.3153575615474797,1.2875146541617821,43.93,34.12,0.041100003,2.861452312054117,341583008,USD,United States,15149205504,buy,20.421,-641.4472467105736,-14.292496584460196,Consumer Cyclical,Resorts & Casinos
VTLE,"Vital Energy, Inc.",42.17,-23.73221052631579,30.5,-9.34,-0.5627747338467106,0.49365768,-2.8042118393297963,0.67,2474362112,-532348512,589694976,-867900032,24.301,2040731008,1.0611474584801208,1.0309511826874684,40.97,39.74,0.1889,-15.038093559322034,35400000,USD,United States,1457595008,buy,2.924,11.701219746369311,0.27747734755440623,Energy,Oil & Gas E&P
SOXX,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
BKNG,,3561.39,,141.39,28.39,,,,6.58,,,,,,,,,3535.41,2331.23,,,,,,,,,,,,
SIG,Signet Jewelers Limited,100.27,122.61642105263158,8.54,7.00,1.2228624818253873,2.753742,7.078062021003469,3.18,5725391872,627812480,643800000,-3677579840,14.527,1270400000,1.7560420315236427,1.7035026269702276,97.27,57.1,0.38990003,14.166307062930278,44317300,USD,Bermuda,4321379840,hold,7.229,203.3983456193358,2.0285064886739383,Consumer Cyclical,Luxury Goods
STLA,Stellantis N.V.,23.08,12.893852631578948,6.79,-6.45,0.558659126151601,0.9089247,10.794530145798902,"NV)  Altman Z-Score as of today (February 05, 2024) is 2.28",49445732352,6463750144,52309999616,-15331860480,16.786,29482000384,1.5315195753151956,1.4830789648307898,22.35,15.07,0.0070999996,2.138119926320503,3023099904,EUR,Netherlands,67641860096,buy,1.742,4.0601772074549345,0.17591755664882733,Consumer Cyclical,Auto Manufacturers
BKNG,,3561.39,,141.39,28.39,,,,6.58,,,,,,,,,3535.41,2331.23,,,,,,,,,,,,
NXST,"Nexstar Media Group, Inc.",176.73,152.42415157894737,11.72,5.54,0.8624690294740417,2.51338,4.731578649443455,1.45,13003628544,1267362560,150000000,-5666112640,4.421,7143000064,1.3358276643990927,1.2918367346938775,170.91,132.3,0.0696,37.35117031623,33931000,USD,United States,5816112640,buy,8.929,485.76966262219463,2.7486542331363926,Communication Services,Entertainment
BABA,Alibaba Group Holding Limited,71.85,,7.14,1.56,,0.18206778,,2.81,,129647124480,574359994368,387463839744,,198457999360,1.0783430886987844,1.0785682125168843,71.865,66.63,,,,,,186896154624,,,,,,
SBLK,Star Bulk Carriers Corp.,21.52,-20.81209263157895,3.16,-15.61,-0.9671046761886128,1.1196792,5.109225144558196,1.18,2781978880,353878240,297132992,-1532755008,3.166,1059206016,1.2987326493663247,1.29963789981895,21.535,16.57,0.043899998,4.211988978978704,84016896,USD,Greece,1829888000,buy,7.433,-27.740602782814694,-1.2890614676029133,Industrials,Marine Shipping
JD,"JD.com, Inc.",21.78,,2.12,2.64,,0.15198556,,2.65,,24008624128,242352996352,207029026816,,69858000896,1.0461095100864555,1.0384245917387127,21.62,20.82,,,,,,35323969536,,,,,,
EURN,Euronav NV,17.72,-14.214315789473687,3.41,-13.00,-0.8021622906023526,1.710082,12.689208871369717,2.41,5196608512,282412128,160402000,-3424195760,0.794,1793246976,1.2262975778546712,1.22560553633218,17.71,14.45,0.0291,1.3964621576985077,202234000,USD,Belgium,3584597760,hold,5.782,-5.8210422573537794,-0.32850125605833974,Energy,Oil & Gas Midstream
HPP,"Hudson Pacific Properties, Inc.",7.99,-31.249263157894735,-0.75,36.48,-3.9110467031157365,0.3912399,2.605001469411987,0.23,6881460736,432281760,94599000,-1003556648,0.672,4879150080,1.9728395061728397,1.8839753086419753,7.6301,4.05,0.26639998,3.0671767727653294,140938000,USD,United States,1098155648,buy,15.811,127.79601883190145,15.994495473329343,Real Estate,REIT - Office
CRGY,Crescent Energy Company,10.49,-4.660294736842107,-1.29,-4.60,-0.4442606994129749,0.5421247,-1.8385716071689973,0.70,4541681152,-522675488,228614000,-1640716944,2.58,1926596992,1.143947655398037,1.123227917121047,10.3,9.17,0.1275,-5.705516151286776,91608800,USD,United States,1869330944,buy,3.914,-20.611927822332863,-1.9649120898315406,Energy,Oil & Gas E&P
REAL,,1.83,,-1.84,38.60,,,,-3.13,,,,,,,,,1.78,1.0,,,,,,,,,,,,
LBRDA,Liberty Broadband Corporation,66.64,89.5210105263158,4.55,12.74,1.3433524988942949,1.0537974,-15.578039794871795,1.63,13815845888,-78000000,88000000,-9392879104,0.602,4150000128,1.045497332914967,1.0,63.74,63.74,0.0165,-4.277816777816778,18233600,USD,United States,9480879104,buy,45.9,-84.16581995529364,-1.2629924963279358,Communication Services,Telecom Services
SB,"Safe Bulkers, Inc",3.91,13.755789473684214,0.66,14.00,3.5181047247274204,0.5613351,-6.952038525803236,1.10,802994624,-62764376,74061000,-359489464,0.664,440668992,1.3164983164983164,1.2962962962962963,3.85,2.97,0.0319,-0.562424961468153,111596000,USD,Monaco,433550464,hold,5.34,-11.722120249546771,-2.9979847185541613,Industrials,Marine Shipping
CI,The Cigna Group,323.84,323.50763789473683,17.71,11.22,0.9989736842105263,2.096937,9.62451702824001,,116649050112,9841999872,9328000000,-86222824448,31.878,31139999744,1.3465280665280663,1.350914760914761,324.895,240.5,0.012,33.64740267483521,292504000,USD,United States,95550824448,buy,11.367,614.6353337452846,1.8979598991640458,Healthcare,Healthcare Plans
IHRT,,2.91,,-6.94,7.00,,,,-0.31,,,,,,,,,2.7,1.775,,,,,,,,,,,,
QRTEA,Liberty Interactive Corporation,0.8501,-0.5456,0.19,-11.60,-0.6418068462533819,0.5471636,1.5176108459516997,1.36,6709026816,213250000,1099000064,738042304,2.822,7374000128,2.12525,2.0355,0.8142,0.4,0.0241,0.5601567768625816,380696992,USD,United States,360957760,hold,8.579,-1.6085344076643395,-1.8921708124506995,Consumer Cyclical,Internet Retail
EWJV,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
HBI,Hanesbrands Inc.,4.76,5.274442105263159,-1.46,-12.40,1.108076072534277,5.708812,3.158342623106043,1.58,5505628672,527553632,191112992,-1373570144,0.546,4030548992,1.3446327683615817,1.2598870056497176,4.46,3.54,0.1397,1.5071195775836448,350040992,USD,United States,1564683136,hold,13.351,-5.444667779228495,-1.1438377687454822,Consumer Cyclical,Apparel Manufacturing
SIG,Signet Jewelers Limited,100.27,122.61642105263158,8.54,7.00,1.2228624818253873,2.7533183,7.078062021003469,3.18,5725391872,627812480,643800000,-3676915264,14.527,1270400000,1.7560420315236427,1.7035026269702276,97.27,57.1,0.38990003,14.166307062930278,44317300,USD,Bermuda,4320715264,hold,7.229,203.3983456193358,2.0285064886739383,Consumer Cyclical,Luxury Goods
GNRC,Generac Holdlings Inc.,116.14,16.545667368421054,2.53,-1.44,0.14246312526623947,2.9299827,77.37116273121993,3.44,8625771520,92213504,161524992,-6771645184,2.629,1644414976,1.4542950162784873,1.4055847733533684,112.25,79.86,0.0614,1.5010760585757168,61431600,USD,United States,6933170176,buy,16.989,9.816721407072857,0.08452489587629461,Industrials,Specialty Industrial Machinery
NEX,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
EXPE,"Expedia Group, Inc.",151.05,167.60757894736847,5.45,24.70,1.1096165438422274,12.448587,9.576765700950308,1.20,23708024832,2102875008,5056000000,-15619856384,36.414,6537999872,1.7176483966340688,1.6777348191949055,147.54,87.94,0.0481,15.772548344271517,133325000,USD,United States,20675856384,buy,15.043,485.063970974986,3.211280840615597,Consumer Cyclical,Travel Services
PDS,Precision Drilling Corporation,59.56,,7.52,-24.61,,0.5804085,,1.01,,280825248,49065000,-801543064,,1034910016,1.4331087584215592,1.3979788257940327,58.1,41.56,,,,,,850608064,,,,,,
MGM,MGM Resorts International,44.88,-668.0218947368421,2.98,-250.50,-14.884623323013415,3.810281,15.684343160617807,0.92,44328886272,977423488,3316359936,-11824307456,9.709,31818981376,1.3153575615474797,1.2875146541617821,43.93,34.12,0.041100003,2.861452312054117,341583008,USD,United States,15140667392,buy,20.421,-641.4472467105736,-14.292496584460196,Consumer Cyclical,Resorts & Casinos
SCJ,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
LILAK,Liberty Latin America Ltd.,6.91,152.48547368421055,0.73,217.00,22.06736232767157,0.72230786,3.801631282713136,0.31,9830170624,293912512,673200000,-670898048,3.288,8527499776,1.0788446526151445,1.0226385636221702,6.55,6.405,0.023599999,1.8176407668521954,161700000,USD,Bermuda,1344098048,buy,6.186,379.67645660436807,54.9459416214715,Communication Services,Telecom Services
CRK,"Comstock Resources, Inc.",7.64,59.136,2.24,20.00,7.740314136125655,0.90681785,-3.625505626507743,1.31,4758901248,-586731264,19835000,-2050284552,0.071,2651535104,1.0310391363022942,1.0,7.41,7.41,0.2347,-2.107292275080319,278428992,USD,United States,2070119552,hold,3.799,-55.63251606212043,-7.28174294006812,Energy,Oil & Gas E&P
WBD,"Warner Bros. Discovery, Inc. - ",10.25,-51.216,-1.94,20.00,-4.996682926829268,0.54696435,1.1624050806637567,0.41,68703297536,21503125504,2465999872,-22029435904,1.011,44806000640,1.1057173678532903,1.0787486515641855,10.0,9.27,0.0357,8.817924293781514,2438569984,USD,United States,24495435776,buy,10.006,232.79320135583197,22.711531839593363,Communication Services,Entertainment
FLJP,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
QQQ,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
SPY,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
NYCB,,6.04,,3.24,-0.30,,0.39333704,,,,,,,,,,,5.615,5.51,,,,,,,,,,,,
VTLE,"Vital Energy, Inc.",42.17,-23.73221052631579,30.5,-9.34,-0.5627747338467106,0.49503648,-2.8042118393297963,0.67,2474362112,-532348512,589694976,-871971072,24.301,2040731008,1.0611474584801208,1.0309511826874684,40.97,39.74,0.1889,-15.038093559322034,35400000,USD,United States,1461666048,buy,2.924,11.701219746369311,0.27747734755440623,Energy,Oil & Gas E&P
EWJ,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
GEO,Geo Group Inc (The) REIT,11.34,18.06778947368421,0.83,15.00,1.593279495033881,1.1070495,7.318360213504439,1.40,3206215936,195437248,141020000,-1300926880,1.156,1964674944,1.6340057636887606,1.6037463976945245,11.13,6.94,0.24540001,1.5495274445598484,126127000,USD,United States,1441946880,buy,6.356,33.73076584578702,2.9744943426619948,Industrials,Security & Protection Services
CVS,CVS Health Corporation,73.09,65.56944842105264,6.53,2.34,0.8971056016014863,1.2464509,7.8526076669851435,2.16,158140268544,11978125312,16188000256,-76462364672,12.579,80096002048,1.1347616829684832,1.112715416860736,71.67,64.41,0.033099998,9.307736117684012,1286899968,USD,United States,92650364928,buy,8.621,93.46142776190668,1.2787170305364164,Healthcare,Healthcare Plans
CMRE,Costamare Inc.,10.35,-53.758736842105264,3.65,-24.40,-5.1940808543096875,0.519856,11.194855271497993,1.19,3278981888,108859000,747649984,-459236288,6.35,2761227008,1.3424124513618676,1.317769130998703,10.16,7.71,0.0309,0.9245318272538112,117745000,USD,Monaco,1206886272,buy,6.214,-13.616894028352975,-1.3156419351065678,Industrials,Marine Shipping
