TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
ABIO,"ARCA biopharma, Inc.",2.09,undefined,-2.067,N/A,undefined,0.42282426,-2.7697076905391422,N/A,-13294150,-10873750,49059000,19374194,3.404,460000,1.222222222222222,1.198830409356725,2.05,1.71,0.005,-0.7545922651473619,14410100,USD,United States,29684806,none,0.719,undefined,undefined,Healthcare,Biotechnology
ABOS,"Acumen Pharmaceuticals, Inc.",6.77,-321.75931914893624,-9.312,32.10,-47.52722587133475,1.1030178,-6.239226592032032,N/A,31437844,-43913124,189090000,-68301120,4.669,201000,2.2417218543046356,2.0827814569536423,6.29,3.02,0.0312,-1.0850703849489625,40470300,USD,United States,257391120,strong_buy,None,-37.492644790576925,-5.538056837603682,Healthcare,Biotechnology
ABNB,"Airbnb, Inc.",92.02,-507.3885957446809,-7.886,67.10,-5.513894759233655,13.512867,12.4427894867801,3.26,63718404096,2564918784,9322289152,-51732236288,14.647,2406010112,1.061238611463499,1.0611232845115905,92.01,86.71,0.059699997,7.3954477890803405,346824000,USD,United States,61054525440,buy,74.645,475.82625774848833,5.170900431954883,Consumer Cyclical,Travel Services
ABSI,Absci Corporation,2.96,-44.99982978723405,-2.684,11.20,-15.202645198389881,0.6941794,-3.4181892530777698,1.96,97691184,-80180128,226004000,-43437280,2.434,18212000,1.1472868217054264,1.0639534883720931,2.745,2.58,0.1043,-0.8659555632663662,92591504,USD,United States,269441280,hold,-1.178,-14.518574124550993,-4.904923690726687,Healthcare,Biotechnology
ABST,Absolute Software Corporation,11.28,undefined,-0.137,N/A,undefined,30.878187,9.41432729223046,0.31,680706880,59693736,69075000,-473969544,1.355,278240992,1.6612665684830632,1.593519882179676,10.82,6.79,None,1.19817376747771,49820600,USD,Canada,543044544,buy,213.723,undefined,undefined,Technology,Software—Application
ABUS,Arbutus Biopharma Corporation,2.54,undefined,-1,N/A,undefined,None,-28.38387341298444,-4.00,180624224,-12104875,165476992,-179458944,1.113,2539000,1.372972972972973,1.3297297297297297,2.46,1.85,0.048,-0.08948743404549063,135268992,USD,United States,344935936,buy,-2.772,undefined,undefined,Healthcare,Biotechnology
ABVC,"ABVC Biopharma, Inc.",0.7529,undefined,-0.5,N/A,undefined,5.162676,-5.1875968031520525,-4.86,21156520,-4152215,2813489,-18160063,0.088,3214706,1.5058,1.466,0.733,0.5,0.010299999,-0.14513464106202856,28609400,USD,United States,20973552,buy,-1.27,undefined,undefined,Healthcare,Biotechnology
ACAB,,10.1,,None,,,None,,,,None,330569,,,0,,,10.07,9.87,,,,,,None,,,,,,
ACABU,,10.05,,None,,,None,,,,None,330569,,,0,,,10.05,9.56,,,,,,None,,,,,,
ACABW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,ACADIA Pharmaceuticals Inc.,14.82,-51.034042553191505,-1.79,25.00,-3.4435926149252025,3.734725,-39.85560864051578,3.30,1989842304,-59775876,445976992,-1912313440,2.763,64422000,1.2107843137254901,1.1217320261437909,13.73,12.24,0.081499994,-0.37184227027296024,160756000,USD,United States,2358290432,buy,-9.311,-10.601460471612059,-0.7153482099603279,Healthcare,Biotechnology
ACAH,Atlantic Coastal Acquisition Co,9.92,undefined,None,,undefined,None,undefined,N/A,423091200,None,27539,-428634957,0.001,62500,1.0226804123711342,1.0216494845360826,9.91,9.7,0.035,undefined,34500000,USD,United States,428662496,none,None,undefined,undefined,Financial Services,Shell Companies
ACAHU,,9.88,,None,,,None,,N/A,,None,27539,,,62500,,,9.88,9.1,,,,,,None,,,,,,
ACAHW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACAX,,9.91,,None,,,None,,,,None,1620011,,,0,,,9.89,9.8,,,,,,None,,,,,,
ACAXR,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
ACAXU,,10.09,,None,,,None,,,,None,1620011,,,0,,,10.03,9.94,,,,,,None,,,,,,
ACAXW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,Aurora Cannabis Inc.,1.38,undefined,-15.749,N/A,undefined,0.109798,-4.720162196205643,-11.25,276219008,-57954500,432207008,172468080,1.906,388142016,1.4081632653061225,1.2653061224489797,1.24,0.98,None,-0.29236283471558006,198228000,USD,Canada,259738928,hold,-1.882,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ACBA,Ace Global Business Acquisition,10.54,undefined,-0.095,,undefined,None,undefined,N/A,62851808,None,188622,-63529726,0.031,442069,1.0466732869910624,1.0427010923535254,10.5,10.07,0.0008,undefined,6054000,USD,Hong Kong,63718348,none,None,undefined,undefined,Financial Services,Shell Companies
ACBAU,,10.47,,-0.095,,,None,,N/A,,None,188622,,,442069,,,10.4367,9.76,,,,,,None,,,,,,
ACBAW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACCD,"Accolade, Inc.",9.77,-17.159829787234045,-2.653,-0.90,-1.7563797121017448,0.8411723,-8.638955435771756,-1.07,642988160,-75392128,335628000,-284349088,4.713,320640992,2.1193058568329715,1.9837310195227764,9.145,4.61,0.0625,-1.1309237641792746,66664200,USD,United States,619977088,buy,-4.906,-7.314911155542543,-0.7487114795847025,Healthcare,Health Information Services
ACDC,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,
ACDCW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACER,Acer Therapeutics Inc.,1.38,undefined,-2.058,N/A,undefined,2.2222223,5.36598379342183,-10.05,14030210,3680234,20800384,1052308,1.359,13468211,1.243243243243243,1.1801801801801801,1.31,1.11,0.014099999,0.25717558105407334,14310200,USD,United States,19748076,buy,-0.767,undefined,undefined,Healthcare,Biotechnology
ACET,"Adicet Bio, Inc.",18.15,-160.352,-5.011,29.10,-8.834820936639119,3.2019353,-20.17497285767608,11.45,418374592,-35214376,277883008,-421606016,6.946,20584000,2.0077433628318584,1.9137168141592924,17.3,9.04,0.1814,-0.8996294630995932,39143200,USD,United States,699489024,strong_buy,-12.284,-28.788142819186987,-1.5861235713050683,Healthcare,Biotechnology
ACEV,,10.34,,-0.114,,,None,,N/A,,None,None,,,1658168,,,10.27,9.63,,,,,,296700000,,,,,,
ACEVU,,10.25,,-0.114,,,None,,N/A,,None,None,,,1658168,,,10.25,9.45,,,,,,None,,,,,,
ACEVW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACGL,Arch Capital Group Ltd.,56.53,199.34808510638302,4.056,49.25,3.52641226085942,1.8543521,12.948588338041269,,16789458944,1685755648,3081079040,-18874500864,8.389,2724896000,1.4048210735586482,1.3817097415506958,55.6,40.24,0.0108,4.365726867223218,386134016,USD,Bermuda,21955579904,none,10.27,214.57083113373687,3.795698410290764,Financial Services,Insurance—Diversified
ACGLN,,17.37,,4.961,,,0.5321828,,Not Found!,,1685755648,3081079040,,,2724896000,,,17.17,17.02,,,,,,None,,,,,,
ACGLO,Arch Capital Group Ltd. - Depos,19.99,undefined,4.056,,undefined,0.6522519,4.778124741552104,Not Found!,9421772800,1685755648,3081079040,-8580701952,8.389,2724896000,1.004507469736637,1.0,19.9003,19.9003,None,4.183649670373934,402939008,USD,Bermuda,11661780992,none,5.763,undefined,undefined,Financial Services,Insurance—Diversified
ACHC,"Acadia Healthcare Company, Inc.",77.46,-125.0947914893617,-7.911,10.08,-1.6149598694727823,3.030619,47.27558072644879,2.90,9055998976,147357504,128368000,-6930676864,1.413,1577264000,1.5470341521869382,1.5418414220091872,77.2,50.07,0.0436,1.6384780220513344,89935600,USD,United States,7059044864,buy,16.867,25.908869489118125,0.33448062857110933,Healthcare,Medical Care Facilities
ACHL,Achilles Therapeutics plc,1.94,-28.717276595744682,-2.884,3.20,-14.802719894713753,0.25951558,-1.734466365738192,N/A,-121125720,-45415000,236931008,157754184,5.814,11882000,1.127906976744186,1.0203488372093024,1.755,1.72,None,-1.1184996367308238,40603500,USD,United Kingdom,79176824,buy,1.838,-11.13740063808565,-5.740928163961676,Healthcare,Biotechnology
ACHV,"Achieve Life Sciences, Inc.",2.15,-108.36000000000001,-5.418,15.00,-50.400000000000006,0.33109328,-1.1438442885535607,N/A,27786368,-17769124,36337000,17240850,3.753,15230000,1.0643564356435644,1.0,2.02,2.02,0.0328,-1.8796264679686128,9453540,USD,Canada,19096150,buy,-0.866,-37.59252935937226,-17.484897376452214,Healthcare,Biotechnology
ACIU,AC Immune SA,2.86,undefined,-1.079,N/A,undefined,1.0247474,-4.354586696093648,7.18,149103296,-47716752,154147008,-59451952,1.805,2627000,1.3883495145631066,1.378640776699029,2.84,2.06,0.0111,-0.6567787483862955,72652704,USD,Switzerland,213598960,strong_buy,-1.866,undefined,undefined,Healthcare,Biotechnology
ACIW,"ACI Worldwide, Inc.",20.6,10.817021276595744,0.62,12.00,0.5250981202230943,1.993594,10.981560283790852,1.98,4313237504,220538752,114754000,-2300051760,1,1153131008,1.046747967479675,1.0119410569105691,19.915,19.68,0.0319,1.8758718677168569,117566000,USD,United States,2414805760,strong_buy,14.194,32.72797726654942,1.5887367605121079,Technology,Software—Infrastructure
ACLS,"Axcelis Technologies, Inc.",59.84,35.41276595744681,1.46,20.00,0.591790874957333,4.5429153,22.01466152356825,"Technologies)  Altman Z-Score as of today (November 04, 2022) is 6.92",2081628160,90547752,297140992,-1869791744,8.999,56443000,1.2893772893772895,1.3208360267183796,61.3,46.41,0.040799998,2.718188509777316,33311800,USD,United States,2166932736,buy,12.88,65.93052981162002,1.101780244178142,Technology,Semiconductor Equipment & Materials
ACLX,,23.49,,None,N/A,,None,,N/A,,None,210928992,,,5525000,,,21.97,6.035,,,,,,None,,,,,,
ACMR,"ACM Research, Inc.",6.22,38.81157446808511,0.89,42.74,6.239802969145517,0.8757287,-1.0831621430991585,2.08,691338560,-102283872,480108000,351161440,8.115,38413000,1.1391941391941391,1.1556776556776556,6.31,5.46,0.16479999,-5.742445892914287,17811900,USD,United States,128946560,buy,23.867,-250.41951281100265,-40.26037183456634,Technology,Semiconductor Equipment & Materials
ACNB,,35.13,,3.115,N/A,,1.2462788,,,,None,None,,,53609000,,,35.62,28,,,,,,320326368,,,,,,
ACNT,,,,,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,
ACON,,1.05,,None,N/A,,None,,-9.30,,None,50449,,,2000000,,,0.9,0.77,,,,,,None,,,,,,
ACONW,,0.1501,,None,,,None,,N/A,,-2504879,452530,,,2000000,,,0.1522,0.1522,,,,,,None,,,,,,
ACOR,"Acorda Therapeutics, Inc.",0.7988,-571.4382978723405,-12.32,46.00,-715.370928733526,0.030966688,13.310996444775009,-0.01,167248848,672250,31873000,23156568,2.4,193344992,3.072307692307692,2.7434615384615384,0.7133,0.26,0.0134000005,0.06001053364517684,11202200,USD,United States,8716432,buy,-6.046,2.7834673052443732,3.484560973014989,Healthcare,Drug Manufacturers—Specialty & Generic
ACQR,Independence Holdings Corp.,9.995,undefined,None,,undefined,None,undefined,N/A,607636608,None,1091772,-617916676,0.018,0,1.0336091003102377,1.033092037228542,9.99,9.67,0.0001,undefined,49399500,USD,United States,619008448,none,None,undefined,undefined,Financial Services,Shell Companies
ACQRU,,9.98,,None,,,None,,N/A,,None,1091772,,,0,,,9.98,9.75,,,,,,None,,,,,,
ACQRW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACRS,"Aclaris Therapeutics, Inc.",15.23,-84.5932765957447,-1.199,74.40,-5.554384543384419,18.15569,-26.87557668434831,"Therapeutics)  Altman Z-Score as of today (November 04, 2022) is 11.25",849136128,-34696624,179622000,-748583888,2.698,2731000,1.644708423326134,1.6120410367170628,14.9275,9.26,0.060599998,-0.5666855144682192,61227300,USD,United States,928205888,strong_buy,-11.607,-39.98147161652373,-2.625178701019286,Healthcare,Diagnostics & Research
ACRX,"AcelRx Pharmaceuticals, Inc.",2.23,undefined,-0.474,N/A,undefined,None,-14.575108310332519,-6.75,7572485,-18255876,39349000,-192129864,0.267,16616000,1.1494845360824741,1.0,1.94,1.94,0.0771,-0.15300057828174893,119319000,USD,United States,231478864,buy,-0.224,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ACST,"Acasti Pharma, Inc.",0.57,undefined,0.027,N/A,undefined,3.4284847,-5.241207100591716,N/A,-6690955,-4816500,43661000,18244892,0.986,295000,1.096153846153846,1.0576923076923077,0.55,0.52,0.0074,-0.10875357318653728,44288200,USD,Canada,25416108,strong_buy,0.597,undefined,undefined,Healthcare,Biotechnology
ACT,"Enact Holdings, Inc.",25.45,62.795693617021286,2.974,16.31,2.467414287505748,0.9976357,3.82216929946786,,4052728832,1084273792,440160000,-3751341568,2.703,741004032,1.3566098081023452,1.358742004264392,25.49,18.76,0.0602,6.658522426922132,162840000,USD,United States,4191501568,buy,None,140.59399269101112,5.524321913202795,Financial Services,Insurance—Specialty
ACTG,Acacia Research Corporation,3.97,37.353191489361706,1.54,20.00,9.408864355002947,0.6845238,-24.425264313628187,1.59,-128104888,-8060500,572603008,378698672,12.5,172164992,1.2030303030303031,1.1757575757575758,3.88,3.3,0.0238,-0.16253662392447155,49591900,USD,United States,193904336,none,-5.265,-3.9423776866786717,-0.9930422384581037,Industrials,Specialty Business Services
ACVA,ACV Auctions Inc.,7.7,-4.471914893617021,-0.565,0.80,-0.5807681680022105,1.9768069,-36.55841989230795,1.68,661832448,-19647876,564329984,-576034816,3.587,63595000,1.2622950819672132,1.160655737704918,7.08,6.1,0.066,-0.21062179445069815,93285104,USD,United States,1140364800,buy,-8.327,-1.6670490965033986,-0.21649988266277903,Consumer Cyclical,Auto & Truck Dealerships
ACWI,,80.44,,None,,,None,,Not Found!,,,,,,,,,81.07,75.71,,,,,,,,,,,,
ACWX,,41.15,,None,,,None,,Not Found!,,,,,,,,,42.18,38.81,,,,,,,,,,,,
ACXP,"Acurx Pharmaceuticals, Inc.",2.84,undefined,-1.479,N/A,undefined,2.0992908,-19.29968695161653,N/A,25659418,-1503282,11082846,-19155922,1.08,0,1.2188841201716738,1.206008583690987,2.81,2.33,0.0028,-0.14715264590144678,10215800,USD,United States,30238768,buy,None,undefined,undefined,Healthcare,Biotechnology
ADAG,Adagene Inc.,0.9689,undefined,-2.504,N/A,undefined,0.22586006,-1.9562958027002804,-0.83,-92889880,-21582352,174391248,132335376,3.982,7489374,1.0765555555555555,1.0222222222222221,0.92,0.9,None,-0.49527274896905915,43576700,USD,China,42055872,buy,1.304,undefined,undefined,Healthcare,Biotechnology
ADAL,Anthemis Digital Acquisitions I,10.18,undefined,None,,undefined,5070,undefined,"Digital Acquisitions I)  Altman Z-Score as of today (November 04, 2022) is N/A",301395680,None,781195,-305320053,0.026,0,1.460545193687231,1.45480631276901,10.14,6.97,0.00059999997,undefined,23000000,USD,United States,306101248,none,None,undefined,undefined,Financial Services,Shell Companies
ADALU,,10.13,,None,,,5065,,"Digital Acquisitions I)  Altman Z-Score as of today (November 04, 2022) is N/A",,None,781195,,,0,,,10.13,9.82,,,,,,None,,,,,,
ADALW,,,,,,,,,"Digital Acquisitions I)  Altman Z-Score as of today (November 04, 2022) is N/A",,,,,,,,,,,,,,,,,,,,,,
ADAP,Adaptimmune Therapeutics plc,1.59,-7.381702127659575,-0.913,1.00,-4.642579954502877,0.7259528,-3.3157580061413876,-3.08,21187836,-74904248,304217984,54291584,1.879,25955000,1.5742574257425743,1.5445544554455446,1.56,1.01,None,-0.4795283603492868,156204000,USD,United Kingdom,249926400,hold,-0.126,-3.8770378070793403,-2.4383885579115345,Healthcare,Biotechnology
ADBE,Adobe Inc.,285.93,222.1930042553192,11.486,14.23,0.777088812839923,10.104314,23.51084277939326,9.30,191295160320,5786500096,5298999808,-130660847104,11.323,4657999872,1.0407672988024605,1.012739780875769,278.23,274.73,0.0121,12.161622732240437,475800000,USD,United States,135959846912,buy,28.714,235.26271038623418,0.82279827365521,Technology,Software—Infrastructure
ADD,,,,,,,,,-0.35,,,,,,,,,,,,,,,,,,,,,,
ADEA,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,
ADER,26 Capital Acquisition Corp.,9.99,undefined,None,,undefined,None,undefined,N/A,340033632,None,747629,-343002387,0.022,1500000,1.0235655737704918,1.0235655737704918,9.99,9.76,0.0064999997,undefined,27500000,USD,United States,343750016,none,None,undefined,undefined,Financial Services,Shell Companies
ADERU,,9.96,,None,,,None,,N/A,,None,747629,,,1500000,,,9.99,9.94,,,,,,None,,,,,,
ADERW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADES,"Advanced Emissions Solutions, I",2.77,-56.01063829787235,-1.125,50.00,-20.220447038943085,0.5963791,-9.382167422236186,3.31,23383654,-5569750,79807000,26984720,4.324,12927000,1.022140221402214,1.0185239852398524,2.7602,2.71,0.0064,-0.2952409475698512,18865100,USD,United States,52822280,buy,4.019,-14.69923015560536,-5.306581283612044,Industrials,Pollution & Treatment Controls
ADI,"Analog Devices, Inc.",138.02,80.45869787234042,3.771,16.57,0.582949557110132,4.403381,23.99861309387985,3.89,93901324288,3021265664,1737732992,-74062277760,3.343,6253215232,1.0340125861552294,1.0575367096194186,141.16,133.48,0.0113,5.751165680286666,525331008,USD,United States,75800010752,buy,20.405,122.70784987641424,0.8890584688915681,Technology,Semiconductors
ADIL,"Adial Pharmaceuticals, Inc",0.305,undefined,-0.874,N/A,undefined,1.1057762,-1.1381770122482313,N/A,3018812,-5613137,12689161,6273187,0.533,245148,1.1296296296296295,1.0822222222222222,0.2922,0.27,0.0295,-0.26797237751053865,20946700,USD,United States,6415974,buy,-0.19,undefined,undefined,Healthcare,Biotechnology
ADILW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADMA,ADMA Biologics Inc,2.61,undefined,-0.879,N/A,undefined,3.0558858,-5.6443749979568345,0.04,497049312,-90545816,69504944,-433737008,0.354,146361136,2.230769230769231,2.153846153846154,2.52,1.17,0.1524,-0.46240726403627935,195814000,USD,United States,503241952,buy,-9.676,undefined,undefined,Healthcare,Biotechnology
ADMP,Adamis Pharmaceuticals Corporat,0.1351,undefined,-0.637,N/A,undefined,3.7783782,-0.6950187457603317,"Pharmaceuticals)  Altman Z-Score as of today (November 04, 2022) is -27.76",41363056,-28940944,17767736,-3046526,0.119,2606483,1.1258333333333335,1.1250000000000002,0.135,0.12,0.0376,-0.19438324624209127,148886000,USD,United States,20814262,hold,-1.28,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ADN,"Advent Technologies Holdings, I",2.04,undefined,-0.258,N/A,undefined,0.77936745,-3.7718440991145754,2.51,81619320,-27720484,59282000,-46812952,1.149,0,1.8053097345132745,1.7911504424778764,2.024,1.13,0.0639,-0.5408495013033231,51253600,USD,United States,106094952,strong_buy,-2.041,undefined,undefined,Utilities,Utilities—Renewable
ADNWW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADOC,Edoc Acquisition Corp.,10.39,undefined,None,,undefined,None,undefined,N/A,57631684,None,96222,-122547346,0.018,1421859,1.0390000000000001,1.038,10.38,10,0.0073,undefined,9554000,USD,United States,122643568,none,None,undefined,undefined,Financial Services,Shell Companies
ADOCR,,0.05,,None,,,None,,Not Found!,,None,96222,,,1421859,,,0.05,0.05,,,,,,None,,,,,,
ADOCW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADP,"Automatic Data Processing, Inc.",236.1,112.65106382978725,5.755,14.50,0.47713284129515987,17.783617,18.673253605898363,2.59,102388129792,5327875072,1436300032,-98372717824,3.452,3494400000,1.228024550088422,1.2071158847394154,232.0801,192.26,0.0095,12.64375266265449,421384000,USD,United States,99809017856,hold,23.376,247.4947329711092,1.0482623166925422,Industrials,Staffing & Employment Services
