TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY
AAPL,Apple Inc.,144.8,90.44573099415204,6.05,8.93,0.6246252140480113,43.141277,27.920840623225853,8.08,2519678320640,83344621568,48230998016,-2454635503616,3.001,119691001856,1.1221326720396778,1.1456137631742098,147.83,129.04,0.0068,5.186090274071069,16070800384,USD,United States,2502866501632,buy,19.448,77.53053319669755,0.5354318590932151,Technology,Consumer Electronics
AAPU,,20.2,,None,,,None,,Not Found!,,,,,,,,,20.8,18.08,,,,,,,,,,,,
AATC,Autoscope Technologies Corporat,4.29,2.4444444444444446,0.1,20.00,0.5698005698005698,1.2710146,-11.734636149461686,6.17,22214236,-1973750,2605000,-21069134,0.483,1712000,1.0238663484486872,1.014343675417661,4.2501,4.19,0.001,-0.36558440716517654,5398890,USD,United States,23674134,none,17.234,-8.936507730704317,-2.0831020351292113,Technology,Scientific & Technical Instruments
AAWW,Atlas Air Worldwide Holdings,100.54,231.6647173489279,14.6,10.00,2.304204469354763,0.9971625,11.266380778791302,2.05,4510422016,253291376,606566976,-2256192960,21.417,2269519104,1.7127768313458263,1.7170357751277683,100.79,58.7,0.1689,8.923895079887963,28383500,USD,United States,2862759936,hold,4.434,141.59942680368036,1.4083889676117003,Industrials,Airports & Air Services
AAXJ,,56.3,,None,,,None,,Not Found!,,,,,,,,,55.325,54.39,,,,,,,,,,,,
ABCB,Ameris Bancorp,51.16,74.76526315789475,5.283,8.00,1.4614007654006012,1.3044026,undefined,"Bancorp)  Altman Z-Score as of today (October 28, 2022) is ",1516408832,None,2306835968,-1299571200,33.367,553870016,1.3385661957090529,1.3341182626896912,50.99,38.22,0.0402,undefined,69635200,USD,United States,3606407168,buy,None,undefined,undefined,Financial Services,Banks—Regional
ABCL,AbCellera Biologics Inc.,10.82,10.218635477582847,0.644,10.00,0.9444210238061781,3.4532585,27.88696164317358,7.44,2110966528,109252000,786052992,-2511260544,2.763,40276000,1.996309963099631,1.970479704797048,10.68,5.42,0.1269,0.38799493965842696,281580992,USD,Canada,3297313536,buy,7.37,6.1564889060810835,0.5689915809686769,Healthcare,Biotechnology
ABCM,Abcam plc,15.68,undefined,0.097,N/A,undefined,5.687812,173.48162513595165,29.86,3304900096,20687500,219900000,-3486075808,0.962,110500000,1.2503987240829346,1.232854864433812,15.46,12.54,None,0.09038421208996697,228884000,USD,United Kingdom,3705975808,buy,48.889,undefined,undefined,Healthcare,Biotechnology
ABEO,Abeona Therapeutics Inc.,4.33,undefined,-0.909,N/A,undefined,4.123711,-10.094483224536223,-26.26,1056804,-62891376,31315000,-613804232,5.328,9095000,16.037037037037035,15.25925925925926,4.12,0.27,0.0367,-0.4289471688332947,146618000,USD,United States,645119232,buy,-0.02,undefined,undefined,Healthcare,Biotechnology
ABGI,ABG Acquisition Corp. I,9.95,undefined,-0.099,,undefined,None,undefined,N/A,189767232,None,271738,-192280966,0.014,0,1.0257731958762886,1.0268041237113403,9.96,9.7,0.0023,undefined,15566300,USD,United States,192552704,none,None,undefined,undefined,Financial Services,Shell Companies
ABIO,"ARCA biopharma, Inc.",2.08,undefined,-2.067,N/A,undefined,0.4465517,-2.756455500632257,N/A,-13294150,-10873750,49059000,17708386,3.404,460000,1.216374269005848,1.198830409356725,2.05,1.71,0.005,-0.7545922651473619,14410100,USD,United States,31350614,none,0.719,undefined,undefined,Healthcare,Biotechnology
ABMD,"ABIOMED, Inc.",268.25,121.81481481481484,4.94,20.25,0.4541092816954887,8.786218,60.895791733922266,43.51,12602078208,200419504,758606976,-10982477696,16.649,9996000,1.2201501023425063,1.1965430975665228,263.06,219.85,0.05,4.4050663003461725,45497500,USD,United States,11741084672,buy,44.384,108.62395457968634,0.4049355249941709,Healthcare,Medical Devices
ABOS,"Acumen Pharmaceuticals, Inc.",7.45,-324.2681637426901,-9.312,32.10,-43.52592801915303,1.241762,-6.865914048838794,N/A,31437844,-43913124,189090000,-100677328,4.669,201000,2.466887417218543,2.321192052980132,7.01,3.02,0.0312,-1.0850703849489625,40470300,USD,United States,289767328,strong_buy,None,-37.78498510083483,-5.07181008064897,Healthcare,Biotechnology
ABNB,"Airbnb, Inc.",115.31,-511.34484210526324,-7.886,67.10,-4.434522956424102,16.201658,15.592024078685215,3.80,63718404096,2564918784,9322289152,-63880873984,14.647,2406010112,1.3298350824587708,1.2730942221197095,110.39,86.71,0.059699997,7.3954477890803405,346824000,USD,United States,73203163136,buy,74.645,479.53640400773577,4.1586714422663755,Consumer Cyclical,Travel Services
ABSI,Absci Corporation,3.2,-45.35070565302144,-2.684,11.20,-14.1720955165692,0.76812977,-3.695339733057049,2.30,97691184,-80180128,226004000,-72140640,2.434,18212000,1.2403100775193798,1.1627906976744187,3,2.58,0.1043,-0.8659555632663662,92591504,USD,United States,298144640,hold,-1.178,-14.631779380882774,-4.572431056525867,Healthcare,Biotechnology
ABST,Absolute Software Corporation,12.08,undefined,-0.137,N/A,undefined,33.824364,10.082010078913473,0.36,680706880,59693736,69075000,-525782920,1.355,278240992,1.7790868924889542,1.754639175257732,11.914,6.79,None,1.19817376747771,49820600,USD,Canada,594857920,buy,213.723,undefined,undefined,Technology,Software—Application
ABVC,"ABVC Biopharma, Inc.",0.6803,undefined,-0.5,N/A,undefined,5.207042,-4.687371636584329,-4.75,21156520,-4152215,2813489,-18340303,0.088,3214706,1.3606,1.3802,0.6901,0.5,0.010299999,-0.14513464106202856,28609400,USD,United States,21153792,buy,-1.27,undefined,undefined,Healthcare,Biotechnology
ABUS,Arbutus Biopharma Corporation,2.25,undefined,-1,N/A,undefined,None,-25.143194952446844,-4.18,180624224,-12104875,165476992,-161873984,1.113,2539000,1.2162162162162162,1.253243243243243,2.3185,1.85,0.048,-0.08948743404549063,135268992,USD,United States,327350976,buy,-2.772,undefined,undefined,Healthcare,Biotechnology
ACAB,,10.06,,None,,,None,,,,None,330569,,,0,,,10.03,9.87,,,,,,None,,,,,,
ACABU,,10.05,,None,,,None,,,,None,330569,,,0,,,10.04,9.56,,,,,,None,,,,,,
ACABW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAH,Atlantic Coastal Acquisition Co,9.91,undefined,None,,undefined,None,undefined,N/A,423091200,None,27539,-427772461,0.001,62500,1.0216494845360826,1.0226804123711342,9.92,9.7,0.035,undefined,34500000,USD,United States,427800000,none,None,undefined,undefined,Financial Services,Shell Companies
ACAD,ACADIA Pharmaceuticals Inc.,16.01,-51.43196881091619,-1.79,25.00,-3.2124902442795866,4.1064153,-43.05589030598231,4.20,1989842304,-59775876,445976992,-2147017056,2.763,64422000,1.3080065359477124,1.2712418300653594,15.56,12.24,0.081499994,-0.37184227027296024,160756000,USD,United States,2592994048,buy,-9.311,-10.684122931429698,-0.6673405953422672,Healthcare,Biotechnology
ACAHU,,9.88,,None,,,None,,N/A,,None,27539,,,62500,,,9.88,9.1,,,,,,None,,,,,,
ACAHW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACAX,,9.89,,None,,,None,,,,None,1620011,,,0,,,9.89,9.8,,,,,,None,,,,,,
ACAXR,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,
ACAXU,,10.09,,None,,,None,,,,None,1620011,,,0,,,10.03,9.94,,,,,,None,,,,,,
ACAXW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACB,Aurora Cannabis Inc.,1.26,undefined,-15.749,N/A,undefined,0.10728355,-4.309713309579066,-11.29,276219008,-57954500,432207008,178416288,1.906,388142016,1.2857142857142858,1.2448979591836735,1.22,0.98,None,-0.29236283471558006,198228000,USD,Canada,253790720,hold,-1.882,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ACBA,Ace Global Business Acquisition,10.54,undefined,-0.095,,undefined,None,undefined,N/A,62851808,None,188622,-63438918,0.031,442069,1.0466732869910624,1.041708043694141,10.49,10.07,0.0008,undefined,6054000,USD,Hong Kong,63627540,none,None,undefined,undefined,Financial Services,Shell Companies
ACBAU,,10.47,,-0.095,,,None,,N/A,,None,188622,,,442069,,,10.4367,9.76,,,,,,None,,,,,,
ACBAW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACCD,"Accolade, Inc.",10.89,-17.29362962962963,-2.653,-0.90,-1.588028432472877,0.9958394,-9.6292962840895,-0.92,642988160,-75392128,335628000,-398344864,4.713,320640992,2.3622559652928414,2.2635574837310193,10.435,4.61,0.0625,-1.1309237641792746,66664200,USD,United States,733972864,buy,-4.906,-7.371947499835272,-0.6769465105450204,Healthcare,Health Information Services
ACER,Acer Therapeutics Inc.,1.26,undefined,-2.058,N/A,undefined,1.9645734,4.899376507037323,-10.11,14030210,3680234,20800384,3341940,1.359,13468211,1.135135135135135,1.1043243243243241,1.2258,1.11,0.014099999,0.25717558105407334,14310200,USD,United States,17458444,buy,-0.767,undefined,undefined,Healthcare,Biotechnology
ACEV,,10.25,,-0.114,,,None,,N/A,,None,None,,,1658168,,,10.21,9.63,,,,,,294975008,,,,,,
ACET,"Adicet Bio, Inc.",16.91,-161.60230799220275,-5.011,29.10,-9.55661194513322,3.0800934,-18.796627604589673,11.19,418374592,-35214376,277883008,-394988608,6.946,20584000,2.022727272727273,1.9318181818181819,16.15,8.36,0.1814,-0.8996294630995932,39143200,USD,United States,672871616,strong_buy,-12.284,-29.012611769044195,-1.7157073784177526,Healthcare,Biotechnology
ACEVU,,10.1801,,-0.114,,,None,,N/A,,None,None,,,1658168,,,10.1801,9.45,,,,,,None,,,,,,
ACEVW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACGL,Arch Capital Group Ltd.,48.79,200.90245614035092,4.056,49.25,4.117697399884216,1.8484819,11.175687688183856,,16789458944,1685755648,3081079040,-18804997888,8.389,2724896000,1.2124751491053678,1.2277584493041749,49.405,40.24,0.0108,4.365726867223218,386134016,USD,Bermuda,21886076928,none,10.27,216.24389804316172,4.4321356434343455,Financial Services,Insurance—Diversified
ACGLN,,17.61,,4.961,,,0.5401671,,Not Found!,,1685755648,3081079040,,,2724896000,,,17.5,17.1,,,,,,None,,,,,,
ACGLO,Arch Capital Group Ltd. - Depos,20.45,undefined,4.056,,undefined,0.66301405,4.888076586530292,Not Found!,9421772800,1685755648,3081079040,-8773120768,8.389,2724896000,1.0225,1.0150000000000001,20.3,20,None,4.183649670373934,402939008,USD,Bermuda,11854199808,none,5.763,undefined,undefined,Financial Services,Insurance—Diversified
ACHC,"Acadia Healthcare Company, Inc.",81.65,-126.0701894736842,-7.911,10.08,-1.5440317143133397,3.2066877,49.832831994765606,2.93,9055998976,147357504,128368000,-7340783744,1.413,1577264000,1.6307169962053127,1.6287197922907928,81.55,50.07,0.0436,1.6384780220513344,89935600,USD,United States,7469151744,buy,16.867,26.110887964666805,0.31979042210247155,Healthcare,Medical Care Facilities
ACHL,Achilles Therapeutics plc,2.03,-28.94119298245614,-2.884,3.20,-14.25674531155475,0.27016237,-1.8149313002312009,N/A,-121125720,-45415000,236931008,154505904,5.814,11882000,1.1215469613259668,1.0497237569060773,1.9,1.81,None,-1.1184996367308238,40603500,USD,United Kingdom,82425104,buy,1.838,-11.224241968597038,-5.529183235762089,Healthcare,Biotechnology
ACHV,"Achieve Life Sciences, Inc.",2.25,-109.20491228070178,-5.418,15.00,-48.53551656920079,0.368792,-1.1970463484862846,N/A,27786368,-17769124,36337000,15066536,3.753,15230000,1.0273972602739727,1.0,2.19,2.19,0.0328,-1.8796264679686128,9453540,USD,Canada,21270464,buy,-0.866,-37.885648496677305,-16.83806599852325,Healthcare,Biotechnology
ACIU,AC Immune SA,3.09,undefined,-1.079,N/A,undefined,1.0090624,-4.7047807310941865,N/A,149103296,-47716752,154147008,-56182576,1.805,2627000,1.5,1.3592233009708736,2.8,2.06,0.0111,-0.6567787483862955,72652704,USD,Switzerland,210329584,strong_buy,-1.866,undefined,undefined,Healthcare,Biotechnology
ACIW,"ACI Worldwide, Inc.",23.53,10.901364522417154,0.62,12.00,0.4632964097924842,2.4012423,12.543500654252366,2.15,4313237504,220538752,114754000,-2793828912,1,1153131008,1.1654284299158,1.1862308073303613,23.95,20.19,0.0319,1.8758718677168569,117566000,USD,United States,2908582912,strong_buy,14.194,32.98316617311121,1.4017495186192608,Technology,Software—Infrastructure
ACLS,"Axcelis Technologies, Inc.",58.65,35.68888888888889,1.46,20.00,0.6085062044141328,4.1811576,21.57686995917911,"Technologies)  Altman Z-Score as of today (October 28, 2022) is 8.01",2081628160,90547752,297140992,-1697236480,8.999,56443000,1.263736263736264,1.228829993535876,57.03,46.41,0.040799998,2.718188509777316,33311800,USD,United States,1994377472,buy,12.88,66.44460801677884,1.132900392442947,Technology,Semiconductor Equipment & Materials
ACLX,,20.27,,None,N/A,,None,,N/A,,None,210928992,,,5525000,,,19.88,6.035,,,,,,None,,,,,,
ACMR,"ACM Research, Inc.",6.28,39.11419883040936,0.89,42.74,6.228375609937795,0.9035506,-1.0936106525181215,2.11,691338560,-102283872,480108000,347064800,8.115,38413000,1.1501831501831503,1.1428571428571428,6.24,5.46,0.16479999,-5.742445892914287,17811900,USD,United States,133043200,buy,23.867,-252.37210160485063,-40.186640382937995,Technology,Semiconductor Equipment & Materials
ACNB,,35.64,,3.115,N/A,,1.2094046,,,,None,None,,,53609000,,,35.4011,27.5,,,,,,310848768,,,,,,
ACON,,0.948,,None,N/A,,None,,-9.09,,None,50449,,,2000000,,,0.95,0.77,,,,,,None,,,,,,
ACNT,,,,,,,,,3.27,,,,,,,,,,,,,,,,,,,,,,
ACONW,,0.16,,None,,,None,,N/A,,-2504879,452530,,,2000000,,,0.169,0.169,,,,,,None,,,,,,
ACOR,"Acorda Therapeutics, Inc.",0.4847,-575.8939571150099,-12.32,46.00,-1188.145156003734,0.026067575,8.07691534399405,-3.33,167248848,672250,31873000,24535560,2.4,193344992,1.8642307692307691,1.8534615384615383,0.4819,0.26,0.0134000005,0.06001053364517684,11202200,USD,United States,7337440,buy,-6.046,2.8051707540182083,5.787437082769152,Healthcare,Drug Manufacturers—Specialty & Generic
ACQR,Independence Holdings Corp.,9.97,undefined,None,,undefined,None,undefined,N/A,607636608,None,1091772,-616109060,0.018,0,1.031023784901758,1.030506721820062,9.965,9.67,0.0001,undefined,49399500,USD,United States,617200832,none,None,undefined,undefined,Financial Services,Shell Companies
ACQRU,,9.96,,None,,,None,,N/A,,None,1091772,,,0,,,9.98,9.75,,,,,,None,,,,,,
ACQRW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ACRS,"Aclaris Therapeutics, Inc.",16.48,-85.252873294347,-1.199,74.40,-5.173111243589017,18.407187,-29.081385670260023,"Therapeutics)  Altman Z-Score as of today (October 28, 2022) is 11.70",849136128,-34696624,179622000,-761441616,2.698,2731000,1.7796976241900648,1.5421166306695464,14.28,9.26,0.060599998,-0.5666855144682192,61227300,USD,United States,941063616,strong_buy,-11.607,-40.29321798390403,-2.4449768194116523,Healthcare,Diagnostics & Research
ACRX,"AcelRx Pharmaceuticals, Inc.",3.66,undefined,-0.474,N/A,undefined,None,-23.92147821337086,-6.60,7572485,-18255876,39349000,-291164632,0.267,16616000,1.14375,1.00625,3.22,3.2,0.0771,-0.15300057828174893,119319000,USD,United States,330513632,buy,-0.224,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ACST,"Acasti Pharma, Inc.",0.57,undefined,0.027,N/A,undefined,3.421818,-5.241207100591716,N/A,-6690955,-4816500,43661000,18294312,0.986,295000,1.096153846153846,1.0576923076923077,0.55,0.52,0.0074,-0.10875357318653728,44288200,USD,Canada,25366688,strong_buy,0.597,undefined,undefined,Healthcare,Biotechnology
ACT,"Enact Holdings, Inc.",24.98,63.28532865497077,2.974,16.31,2.5334398981173245,0.99802333,3.7515830687900644,,4052728832,1084273792,440160000,-3752969984,2.703,741004032,1.331556503198294,1.3369402985074625,25.081,18.76,0.0602,6.658522426922132,162840000,USD,United States,4193129984,buy,None,141.69024214669153,5.672147403790694,Financial Services,Insurance—Specialty
ACTG,Acacia Research Corporation,3.92,37.644444444444446,1.54,20.00,9.603174603174603,0.6827731,-24.117641337386015,1.59,-128104888,-8060500,572603008,379194592,12.5,172164992,1.187878787878788,1.1818181818181819,3.9,3.3,0.0238,-0.16253662392447155,49591900,USD,United States,193408416,none,-5.265,-3.9731174737093045,-1.0135503759462512,Industrials,Specialty Business Services
ACWI,,82.51,,None,,,None,,Not Found!,,,,,,,,,81.78,75.71,,,,,,,,,,,,
ACVA,ACV Auctions Inc.,8.76,-4.506783625730995,-0.565,0.80,-0.5144730166359583,2.4217906,-41.591137435924374,1.99,661832448,-19647876,564329984,-832733568,3.587,63595000,1.436065573770492,1.439344262295082,8.78,6.1,0.066,-0.21062179445069815,93285104,USD,United States,1397063552,buy,-8.327,-1.6800475300043998,-0.19178624771739725,Consumer Cyclical,Auto & Truck Dealerships
ACWX,,41.86,,None,,,None,,Not Found!,,,,,,,,,41.22,38.81,,,,,,,,,,,,
ACXP,"Acurx Pharmaceuticals, Inc.",3.08,undefined,-1.479,N/A,undefined,2.3333333,-20.93064641231652,N/A,25659418,-1503282,11082846,-22527134,1.08,0,1.3218884120171674,1.3218884120171674,3.08,2.33,0.0028,-0.14715264590144678,10215800,USD,United States,33609980,buy,None,undefined,undefined,Healthcare,Biotechnology
ADAL,Anthemis Digital Acquisitions I,10.12,undefined,None,,undefined,5065,undefined,"Digital Acquisitions I)  Altman Z-Score as of today (October 28, 2022) is N/A",301395680,None,781195,-305018197,0.026,0,1.4519368723098995,1.4519368723098995,10.12,6.97,0.00059999997,undefined,23000000,USD,United States,305799392,none,None,undefined,undefined,Financial Services,Shell Companies
ADAG,Adagene Inc.,0.9702,undefined,-2.504,N/A,undefined,0.22466652,-1.9589206190316977,-0.83,-92889880,-21582352,174391248,132557616,3.982,7489374,1.0779999999999998,1.0444444444444443,0.94,0.9,None,-0.49527274896905915,43576700,USD,China,41833632,buy,1.304,undefined,undefined,Healthcare,Biotechnology
ADALU,,10.13,,None,,,5065,,"Digital Acquisitions I)  Altman Z-Score as of today (October 28, 2022) is N/A",,None,781195,,,0,,,10.13,9.82,,,,,,None,,,,,,
ADALW,,,,,,,,,"Digital Acquisitions I)  Altman Z-Score as of today (October 28, 2022) is N/A",,,,,,,,,,,,,,,,,,,,,,
ADAP,Adaptimmune Therapeutics plc,1.34,-7.43925925925926,-0.913,1.00,-5.5516860143725815,0.6306715,-2.794412407691484,-3.15,21187836,-74904248,304217984,87094432,1.879,25955000,1.3267326732673268,1.3267326732673268,1.34,1.01,None,-0.4795283603492868,156204000,USD,United Kingdom,217123552,hold,-0.126,-3.9072681213645595,-2.9158717323616115,Healthcare,Biotechnology
ADBE,Adobe Inc.,320.48,223.9255033138402,11.486,14.23,0.6987191191769851,11.516265,26.35174656013693,10.30,191295160320,5786500096,5298999808,-149659545088,11.323,4657999872,1.1665271357332654,1.1534597604921195,316.89,274.73,0.0121,12.161622732240437,475800000,USD,United States,154958544896,buy,28.714,237.09711748476232,0.7398187639938913,Technology,Software—Infrastructure
ADEA,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,
ADER,26 Capital Acquisition Corp.,10,undefined,None,,undefined,None,undefined,N/A,340033632,None,747629,-342830483,0.022,1500000,1.0245901639344261,1.0235655737704918,9.99,9.76,0.0064999997,undefined,27500000,USD,United States,343578112,none,None,undefined,undefined,Financial Services,Shell Companies
ADERU,,9.96,,None,,,None,,N/A,,None,747629,,,1500000,,,9.96,9.94,,,,,,None,,,,,,
ADERW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADES,"Advanced Emissions Solutions, I",2.95,-56.447368421052644,-1.125,50.00,-19.134701159678862,0.6389776,-9.991838951478972,3.37,23383654,-5569750,79807000,23211700,4.324,12927000,1.0885608856088562,1.075719557195572,2.9152,2.71,0.0064,-0.2952409475698512,18865100,USD,United States,56595300,buy,4.019,-14.813844035960956,-5.021642046088459,Industrials,Pollution & Treatment Controls
ADI,"Analog Devices, Inc.",141.38,81.08605614035088,3.771,16.57,0.5735327213209144,4.4213867,24.58284248089214,3.98,93901324288,3021265664,1737732992,-74372222080,3.343,6253215232,1.059184896613725,1.0491459394665867,140.04,133.48,0.0113,5.751165680286666,525331008,USD,United States,76109955072,buy,20.405,123.66463623022644,0.8746968187171201,Technology,Semiconductors
ADIL,"Adial Pharmaceuticals, Inc",0.2804,undefined,-0.874,N/A,undefined,1.1191336,-1.0463765056865706,N/A,3018812,-5613137,12689161,6195684,0.533,245148,1.0385185185185184,1.0348148148148146,0.2794,0.27,0.0295,-0.26797237751053865,20946700,USD,United States,6493477,buy,-0.19,undefined,undefined,Healthcare,Biotechnology
ADILW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADMA,ADMA Biologics Inc,2.81,undefined,-0.879,N/A,undefined,3.3531508,-6.076894154888394,0.18,497049312,-90545816,69504944,-482690512,0.354,146361136,2.401709401709402,2.3504273504273505,2.75,1.17,0.1524,-0.46240726403627935,195814000,USD,United States,552195456,buy,-9.676,undefined,undefined,Healthcare,Biotechnology
ADMP,Adamis Pharmaceuticals Corporat,0.1365,undefined,-0.637,N/A,undefined,3.8,-0.7022210125557756,"Pharmaceuticals)  Altman Z-Score as of today (October 28, 2022) is -27.72",41363056,-28940944,17767736,-3165634,0.119,2606483,1.1375000000000002,1.1333333333333335,0.136,0.12,0.0376,-0.19438324624209127,148886000,USD,United States,20933370,hold,-1.28,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic
ADN,"Advent Technologies Holdings, I",2.15,undefined,-0.258,N/A,undefined,0.8396085,-3.9752278495570277,2.80,81619320,-27720484,59282000,-55013528,1.149,0,1.9026548672566372,1.8849557522123894,2.13,1.13,0.0639,-0.5408495013033231,51253600,USD,United States,114295528,strong_buy,-2.041,undefined,undefined,Utilities,Utilities—Renewable
ADNWW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADOC,Edoc Acquisition Corp.,10.35,undefined,None,,undefined,None,undefined,N/A,57631684,None,96222,-121839098,0.018,1421859,1.035,1.033,10.33,10,0.0073,undefined,9554000,USD,United States,121935320,none,None,undefined,undefined,Financial Services,Shell Companies
ADOCR,,0.07,,None,,,None,,Not Found!,,None,96222,,,1421859,,,0.052,0.052,,,,,,None,,,,,,
ADOCW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,
ADP,"Automatic Data Processing, Inc.",235.14,113.52943469785576,5.755,14.50,0.48281634217000835,18.217583,18.59732678056307,2.65,102388129792,5327875072,1436300032,-100808314112,3.452,3494400000,1.2230313117653178,1.2252787891397068,235.5721,192.26,0.0095,12.64375266265449,421384000,USD,United States,102244614144,hold,23.376,249.42451646406133,1.060748985557801,Industrials,Staffing & Employment Services
